0,0,35,87,68,51,1,15,8,2,25,45,12,80,27,62,42,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,60,99,32,26,61,79,92,36,41,70,39,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19,23,44,50,68,33,16,10,27,34,51,9,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,48,16,8,45,67,96,34,62,18,35,9,42,95,22,88,99,91,69,87,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,59,81,9,13,47,8,83,89,49,86,14,1,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,80,14,39,50,75,25,69,10,31,5,41,84,43,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,50,30,100,76,15,52,77,86,57,72,3,92,49,21,73,82,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,84,73,90,88,11,36,62,98,87,35,85,3,79,15,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,37,85,28,84,23,38,55,24,12,58,65,67,8,100,73,30,68,3,59,0,0,0,0,0,0,0,0,0,0,0,0
0,0,96,15,19,31,37,94,64,24,53,52,4,40,83,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,35,19,53,84,73,47,93,43,72,41,13,74,24,2,64,63,25,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,92,73,61,15,77,19,63,13,99,97,30,91,71,48,2,42,60,31,62,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,64,80,19,82,70,3,72,16,74,35,68,73,37,95,40,76,6,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,92,93,98,90,33,72,15,42,10,85,88,94,28,40,91,31,43,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,94,1,15,91,79,35,49,100,52,12,43,89,9,80,68,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65,91,46,18,71,86,48,27,75,90,81,62,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,47,40,78,75,83,62,45,86,17,52,32,79,31,61,37,66,74,76,14,5,99,28,0,0,0,0,0,0,0,0,0,0
0,0,45,23,11,41,69,52,24,19,29,77,22,62,12,49,96,9,83,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,98,57,88,56,1,75,40,72,70,97,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,95,4,22,93,23,18,48,3,15,35,60,13,56,86,59,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75,18,53,19,34,9,7,46,21,26,54,11,74,13,76,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,37,24,45,49,72,64,30,74,26,22,8,83,92,97,5,2,28,39,52,69,18,87,94,3,71,29,0,0,0,0,0,0
0,0,2,55,59,16,76,81,31,51,20,99,3,46,95,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15,1,31,76,58,9,83,74,94,67,42,89,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,46,11,59,85,49,25,54,15,50,23,93,17,58,72,55,56,47,42,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19,10,85,27,41,30,53,45,33,38,21,29,75,67,96,44,52,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,98,84,73,18,27,30,91,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,95,8,34,33,84,73,64,48,41,43,87,61,42,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,43,42,88,17,93,60,92,89,2,91,83,62,13,31,76,38,6,54,51,11,56,4,79,0,0,0,0,0,0,0,0
0,0,8,97,27,63,3,82,37,32,29,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33,5,19,72,58,35,87,42,93,70,40,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,55,39,20,41,11,49,58,4,16,46,71,33,99,37,23,83,97,45,32,34,7,61,0,0,0,0,0,0,0,0,0
0,0,100,18,3,98,40,81,60,31,44,66,64,54,62,80,19,26,1,42,2,5,68,0,0,0,0,0,0,0,0,0,0,0
0,0,44,49,28,20,54,85,76,70,37,45,55,52,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,89,46,8,53,7,56,80,41,68,55,87,35,77,25,97,70,72,15,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,37,10,98,89,63,16,56,90,76,27,71,78,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26,29,54,42,67,5,85,63,98,15,73,14,66,37,8,13,43,45,69,74,89,31,93,22,0,0,0,0,0,0,0,0
0,0,67,45,44,52,53,89,37,7,56,46,62,97,3,76,80,66,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,90,39,84,68,4,18,49,64,2,98,66,60,48,58,29,81,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,87,31,75,85,40,24,15,58,73,18,25,43,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,45,29,98,83,97,19,59,31,14,25,54,38,50,94,32,72,37,46,57,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,47,59,8,35,54,89,90,15,40,70,25,97,58,37,9,71,33,74,84,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,63,73,43,19,26,57,70,98,50,28,71,1,58,68,72,49,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,48,58,60,47,65,68,39,20,87,12,85,18,38,98,76,96,49,61,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,47,25,52,29,96,87,59,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32,96,98,43,59,39,11,86,42,77,25,73,9,81,63,85,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,95,12,64,76,8,89,79,40,44,39,77,32,69,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,40,76,69,92,96,75,80,4,47,12,63,82,99,9,91,50,81,18,77,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,70,33,40,8,47,20,41,32,61,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,67,47,33,53,23,72,75,14,42,21,32,25,46,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,89,58,37,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82,84,2,22,31,32,61,5,33,36,71,59,52,68,87,64,8,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,71,69,51,27,91,70,93,20,99,95,100,21,40,66,12,2,11,72,52,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,23,8,96,75,73,67,11,51,71,52,61,81,87,65,62,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,57,58,37,32,85,27,6,5,99,55,4,13,25,33,84,92,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,72,62,49,5,97,39,54,64,76,7,61,68,59,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,93,28,40,76,22,26,87,11,84,74,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,100,32,47,76,41,35,50,91,21,69,94,2,71,70,58,62,15,99,61,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,75,33,2,3,86,50,97,7,95,93,61,82,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,29,62,86,81,88,72,77,25,48,7,33,66,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,49,44,92,37,33,46,75,23,50,10,12,18,20,35,4,26,56,76,32,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,33,44,59,63,86,70,51,8,25,64,81,38,73,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19,29,90,38,26,40,13,55,30,81,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,10,84,30,42,70,24,5,89,63,8,37,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,93,23,21,65,95,37,56,6,8,60,83,76,45,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,27,84,48,3,63,99,55,89,66,23,67,43,12,39,91,16,57,87,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,47,70,6,99,10,77,45,4,91,98,27,52,72,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,89,5,28,56,12,14,3,32,6,76,4,7,69,83,93,8,91,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,41,32,85,3,59,8,52,4,58,72,73,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,8,16,37,69,73,13,15,50,89,14,17,9,84,96,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,66,17,84,62,29,76,33,91,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,86,5,100,91,99,39,85,61,12,95,7,77,15,72,94,90,63,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,94,38,74,21,70,20,63,61,55,28,25,41,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,45,16,84,71,31,5,78,43,82,90,17,14,53,96,51,35,64,89,55,73,39,20,0,0,0,0,0,0,0,0,0,0
0,0,13,69,7,57,40,49,86,60,64,47,82,79,52,80,25,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33,71,100,56,24,92,6,22,51,84,58,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,40,81,79,34,75,84,61,71,44,30,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62,10,28,85,72,24,79,78,82,65,17,31,25,99,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,78,86,96,50,28,71,61,43,3,94,22,82,6,93,34,33,59,91,88,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,22,2,73,77,27,40,59,37,96,78,56,51,88,44,91,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62,93,81,38,20,52,5,72,60,98,89,32,45,54,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,45,21,68,27,51,36,62,66,70,11,39,77,76,92,82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30,28,23,11,43,46,26,88,56,48,3,99,53,2,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,98,17,37,43,65,82,47,6,3,83,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30,59,7,84,6,5,75,50,80,43,18,79,41,51,71,16,44,19,66,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,10,33,83,19,100,56,74,90,85,97,68,39,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,72,62,47,30,29,14,58,49,83,23,42,96,88,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,3,51,36,75,94,74,41,52,50,34,42,85,59,100,16,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,35,85,76,91,80,75,10,96,12,89,39,73,51,28,31,1,6,37,17,0,0,0,0,0,0,0,0,0,0,0,0
0,0,85,13,16,89,19,42,69,4,95,93,21,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28,79,47,44,8,26,14,92,87,9,23,63,22,56,34,31,81,62,25,73,16,0,0,0,0,0,0,0,0,0,0,0
0,0,73,52,97,9,28,68,25,63,18,81,99,20,39,30,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,94,14,89,70,32,74,19,54,83,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21,45,1,91,97,70,36,13,10,79,33,6,49,72,95,74,12,77,58,16,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26,86,91,30,58,64,15,78,82,93,6,59,25,77,79,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,29,61,37,71,52,59,13,35,6,79,18,17,80,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,92,4,66,68,31,26,36,47,59,99,10,72,21,61,53,55,39,18,95,83,51,34,50,33,0,0,0,0,0,0,0
0,0,68,69,35,17,66,81,53,93,20,38,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,69,25,54,26,65,98,34,92,53,5,84,49,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,92,21,4,3,24,10,63,47,74,29,28,78,91,70,68,100,64,73,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,89,18,21,91,35,14,34,33,81,4,88,15,48,76,44,72,16,79,47,32,86,31,82,93,57,2,0,0,0,0,0
0,0,5,71,39,46,49,12,32,57,54,15,10,24,55,9,44,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,97,30,49,74,100,38,64,78,90,95,82,17,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,37,25,53,32,72,94,84,43,17,65,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,44,53,96,87,35,94,55,60,27,82,36,25,46,70,1,4,20,43,32,80,71,11,85,19,52,91,0,0,0,0,0,0
0,0,78,31,8,77,80,68,53,27,30,22,66,9,26,69,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33,10,68,94,89,14,84,45,72,79,53,18,21,47,96,46,57,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,38,77,87,67,70,66,98,52,68,28,37,15,76,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,84,5,78,97,24,72,23,11,83,62,94,51,18,77,70,15,2,14,22,21,48,0,0,0,0,0,0,0,0,0,0,0
0,0,41,29,89,27,62,5,70,82,96,30,58,23,37,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,50,5,58,73,18,55,69,88,89,66,95,98,64,92,56,35,9,81,46,76,4,96,67,6,0,0,0,0,0,0,0,0
0,0,61,21,42,58,99,47,63,82,65,5,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,79,71,46,87,55,11,61,16,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63,75,66,46,28,90,55,16,34,3,6,100,71,39,61,32,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,49,68,5,91,26,85,30,58,60,42,74,83,64,25,59,36,66,63,96,76,75,100,35,0,0,0,0,0,0,0,0,0
0,0,89,93,88,92,60,39,57,50,69,64,96,37,44,41,95,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,74,60,20,26,35,62,57,1,3,93,64,75,55,11,30,80,77,23,92,61,46,0,0,0,0,0,0,0,0,0,0,0
0,0,12,57,83,8,16,95,89,55,35,74,44,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32,23,97,80,33,8,39,25,78,17,88,43,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,69,51,60,39,96,77,3,28,15,97,65,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,93,11,51,81,39,36,56,25,50,84,76,53,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,41,33,49,93,91,23,30,25,95,31,88,68,53,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,5,55,71,54,75,28,49,30,26,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,88,27,28,2,73,40,86,3,9,41,8,21,89,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,86,89,60,5,11,82,19,65,18,1,77,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,28,7,84,3,61,36,78,86,47,51,24,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75,32,44,97,25,84,99,43,15,11,42,98,22,71,33,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65,30,95,75,88,58,92,18,79,54,53,66,56,17,100,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,94,70,5,37,25,31,23,7,84,61,3,66,26,52,42,47,18,77,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,55,11,20,75,70,44,39,76,90,2,73,52,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,97,62,83,88,27,74,36,21,28,68,31,72,1,52,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,68,95,55,70,90,98,29,37,11,12,92,62,20,83,84,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,90,9,59,50,43,47,4,60,27,54,22,18,58,19,34,28,13,30,31,11,49,62,100,91,0,0,0,0,0,0,0,0
0,0,93,52,84,81,8,94,48,97,66,5,82,75,25,10,46,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,57,26,25,27,35,49,14,28,98,48,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63,42,9,62,29,78,18,36,80,57,19,97,94,22,84,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,40,92,33,61,42,45,34,37,49,2,65,81,98,96,4,24,95,67,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,58,11,13,34,77,24,4,10,17,6,69,12,82,67,93,74,19,88,85,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,7,86,49,1,53,43,94,17,60,77,22,51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,44,98,49,16,45,46,59,51,47,25,37,60,55,64,61,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,88,68,83,91,70,80,53,66,74,81,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62,44,97,91,99,25,42,41,86,98,29,94,4,49,96,3,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,57,73,58,10,82,74,59,8,97,68,4,36,55,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,29,33,40,47,42,100,92,64,88,45,4,55,28,60,78,80,57,62,7,53,81,0,0,0,0,0,0,0,0,0,0
0,0,64,86,59,27,21,57,6,18,51,48,94,5,79,36,76,53,46,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,75,57,51,45,52,35,90,99,10,98,27,76,72,50,9,44,14,97,32,55,8,18,56,19,0,0,0,0,0,0,0
0,0,10,9,18,83,43,51,57,15,99,37,71,58,8,4,55,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,79,18,24,27,83,86,53,34,64,17,40,58,38,52,85,87,47,78,32,80,0,0,0,0,0,0,0,0,0,0,0
0,0,71,97,26,39,94,11,87,22,24,14,79,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,84,26,32,85,93,15,37,52,83,16,97,59,90,73,44,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,72,92,53,51,90,14,70,30,10,88,55,87,38,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,78,95,75,26,46,37,64,60,30,11,36,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,29,30,89,70,9,45,12,46,83,28,95,71,73,100,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,26,25,3,82,23,18,47,15,19,17,79,20,1,16,90,32,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,80,38,16,19,21,13,53,45,55,74,14,52,41,76,78,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26,27,28,29,1,62,74,50,2,97,95,30,19,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,34,69,80,92,32,66,49,94,53,21,99,84,89,23,63,62,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,87,18,28,76,71,56,74,58,49,84,83,10,68,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,98,25,16,53,80,29,32,58,87,76,8,95,97,17,14,37,10,99,2,63,56,36,0,0,0,0,0,0,0,0,0,0
0,0,1,54,53,73,40,16,94,93,44,58,88,90,55,63,51,20,57,12,100,84,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32,15,2,10,17,88,55,6,23,44,29,52,19,72,9,11,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62,71,87,72,24,35,96,84,45,49,89,99,53,69,98,80,30,37,28,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,56,100,43,90,46,78,76,39,71,13,55,69,68,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25,87,79,74,61,100,3,76,84,38,22,78,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63,100,14,41,34,93,91,99,19,58,40,29,9,96,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,72,29,18,35,80,69,12,6,91,76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,43,34,94,50,54,72,88,65,80,100,35,93,71,90,10,92,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,52,24,53,94,95,67,76,12,97,40,99,21,26,55,48,38,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,52,59,40,63,49,30,83,18,28,93,53,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,43,30,42,55,23,40,44,67,83,64,77,68,12,13,80,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26,28,79,34,70,90,94,25,32,96,13,19,63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,44,4,43,55,48,19,80,88,28,41,7,49,17,31,97,33,95,74,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,37,81,65,79,23,3,83,85,53,75,80,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63,82,22,80,45,27,74,83,65,95,49,60,30,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,70,47,26,89,98,33,61,93,63,22,50,78,43,7,10,100,72,74,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,46,27,79,94,43,20,12,38,78,85,8,18,74,5,91,2,55,19,59,62,1,0,0,0,0,0,0,0,0
0,0,67,91,83,44,12,53,86,49,33,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
