0,0,41,20,10,97,69,62,49,90,91,60,38,39,67,26,51,14,61,36,92,37,56,53,99,72,66,98,25,78,83,63,54,68,46,29,34,100,96,74,89,6,58,32,23,84,18,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,50,69,91,37,55,36,95,93,73,20,47,19,3,9,33,26,12,72,27,15,97,39,10,78,6,16,38,31,65,67,68,40,44,5,80,48,13,89,60,84,25,94,35,21,59,96,23,79,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,74,73,16,24,81,83,32,44,68,39,58,2,82,59,92,87,78,11,63,84,5,6,40,12,71,29,41,37,95,57,17,18,21,27,26,34,53,14,90,54,38,19,20,88,49,85,72,4,33,22,66,97,69,0,0,0,0,0,0
0,0,30,70,42,11,41,13,87,73,21,50,43,63,57,90,14,22,5,39,66,100,26,60,48,2,9,81,15,75,88,49,92,89,24,23,80,79,85,44,95,27,76,69,53,16,32,19,54,65,51,0,0,0,0,0,0,0,0,0,0,0
0,0,98,86,88,62,66,30,79,76,56,6,27,34,17,40,21,49,5,55,53,33,42,48,95,100,12,22,77,46,52,73,39,63,7,41,37,35,11,69,91,13,85,75,20,4,60,45,80,96,92,15,8,10,74,81,2,82,51,26,0,0
0,0,96,78,17,59,88,21,84,51,53,14,60,80,38,93,83,20,27,63,13,67,8,82,92,65,32,87,58,43,79,50,40,100,91,26,25,39,74,45,44,64,37,47,35,24,4,19,99,71,97,69,7,66,89,61,48,11,0,0,0,0
0,0,37,16,20,51,60,86,26,98,17,46,28,36,6,95,23,8,14,41,32,88,27,91,75,67,18,1,73,55,97,70,11,25,5,42,90,57,15,74,24,48,87,61,84,96,4,43,89,19,81,85,52,80,99,66,63,0,0,0,0,0
0,0,100,83,81,37,75,1,51,54,10,27,90,58,77,71,3,18,14,24,23,22,29,21,34,8,66,5,26,87,50,16,53,38,93,85,84,20,56,70,98,97,67,6,74,76,44,46,30,32,52,80,19,0,0,0,0,0,0,0,0,0
0,0,55,65,48,96,57,78,54,68,83,93,53,21,6,41,24,28,74,73,99,45,86,81,63,70,60,22,72,52,30,82,34,8,94,42,12,67,3,97,80,88,44,43,17,69,92,98,79,90,84,1,5,46,59,19,0,0,0,0,0,0
0,0,4,17,13,23,49,55,11,37,9,29,76,15,44,46,53,14,39,94,12,45,1,19,90,70,54,73,50,56,7,64,87,86,72,20,100,62,40,2,22,68,38,85,6,59,69,48,52,93,26,75,0,0,0,0,0,0,0,0,0,0
0,0,11,25,20,65,91,37,13,1,48,88,18,8,82,14,43,58,24,80,47,22,34,78,75,12,2,93,74,100,38,84,27,19,30,40,56,72,95,42,3,31,89,36,67,53,71,86,26,61,69,49,33,96,0,0,0,0,0,0,0,0
0,0,40,26,44,65,15,32,49,27,19,3,5,82,71,62,25,6,22,77,79,4,8,29,54,73,64,33,28,63,1,75,76,14,59,37,41,17,2,36,34,56,39,94,66,78,86,92,16,68,10,72,47,42,7,0,0,0,0,0,0,0
0,0,56,39,90,61,23,96,81,79,74,70,46,92,59,82,67,45,78,33,98,12,17,29,88,31,35,49,72,21,1,8,40,2,41,24,4,11,13,54,64,66,76,9,47,6,100,80,58,69,85,34,51,94,0,0,0,0,0,0,0,0
0,0,59,74,44,40,15,90,23,87,100,31,13,75,9,48,42,88,14,96,69,46,84,98,51,16,56,32,8,25,77,73,78,67,22,76,20,58,83,97,30,99,61,62,19,47,52,95,60,18,91,81,64,63,68,57,55,2,43,82,0,0
0,0,89,22,81,97,30,83,37,77,75,69,10,12,44,11,95,85,47,96,5,2,33,32,55,39,65,16,78,70,60,43,28,35,87,51,88,91,53,3,17,23,93,36,21,68,31,42,38,13,8,94,19,15,45,86,80,0,0,0,0,0
0,0,82,77,29,62,8,17,11,80,58,4,86,92,23,79,40,27,67,49,66,19,93,57,54,18,68,43,42,44,13,32,15,12,2,45,81,72,28,6,100,91,60,14,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25,34,9,44,74,24,33,23,100,66,19,28,36,20,41,32,5,57,56,89,48,16,70,92,26,85,21,86,50,51,77,12,76,52,88,58,54,73,55,7,3,69,81,59,6,83,10,64,97,49,72,11,0,0,0,0,0,0,0,0
0,0,65,47,69,37,99,64,55,49,86,87,14,34,90,70,2,80,9,68,98,48,76,11,77,31,28,38,73,8,4,46,41,42,32,17,89,54,13,23,25,5,35,6,50,40,100,97,82,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62,70,24,50,75,73,6,93,87,18,54,27,1,98,100,74,59,46,66,60,35,39,91,32,4,51,97,22,5,42,52,10,9,28,26,12,95,37,86,49,57,14,43,84,20,55,16,25,34,19,0,0,0,0,0,0,0,0,0,0
0,0,97,38,11,82,76,74,67,91,15,73,64,6,35,51,85,19,3,60,63,58,31,25,40,94,78,52,21,42,34,28,54,46,36,7,92,66,56,30,90,65,80,10,53,20,79,99,22,98,26,23,0,0,0,0,0,0,0,0,0,0
0,0,66,70,13,88,61,42,86,15,57,4,80,54,69,68,33,6,19,60,43,65,12,36,31,63,99,59,77,24,3,53,49,35,9,46,51,28,52,32,7,47,1,74,11,95,44,83,16,14,50,56,26,78,98,0,0,0,0,0,0,0
0,0,45,90,73,26,16,87,33,24,7,29,15,72,40,3,91,42,81,55,17,99,83,5,27,36,93,60,86,75,89,48,20,44,98,54,22,80,64,97,21,9,63,14,69,19,56,1,34,18,12,59,23,95,38,85,0,0,0,0,0,0
0,0,22,92,63,50,49,77,67,33,69,40,14,93,26,17,83,10,70,85,20,81,95,42,59,94,90,91,19,21,6,41,97,99,76,4,15,79,74,82,64,28,25,53,68,13,78,98,35,9,23,0,0,0,0,0,0,0,0,0,0,0
0,0,20,9,49,42,1,75,94,28,87,54,64,66,19,10,92,85,4,27,48,22,43,14,31,44,100,63,89,56,78,25,36,83,90,34,55,51,58,26,5,45,93,12,57,53,30,74,35,50,38,86,7,81,47,11,0,0,0,0,0,0
0,0,72,94,99,53,64,73,59,61,49,47,100,14,31,58,79,55,17,33,21,89,28,68,25,60,63,97,48,54,75,38,52,19,1,26,20,95,88,15,62,90,42,27,82,30,78,36,40,98,87,41,66,50,39,32,96,0,0,0,0,0
0,0,50,63,94,53,3,8,12,30,78,91,65,31,21,100,79,93,96,15,44,75,87,9,51,60,88,80,41,97,19,66,81,43,57,82,27,59,54,16,13,95,32,83,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,68,54,70,46,89,12,51,53,33,35,2,93,24,39,99,23,36,62,20,57,81,29,77,1,15,31,65,55,91,9,25,92,90,16,28,84,73,8,79,78,18,26,38,13,80,63,100,21,50,82,0,0,0,0,0,0,0,0,0,0
0,0,12,94,92,28,41,63,68,10,37,75,72,19,88,53,29,85,48,21,70,17,61,93,79,60,9,78,14,84,67,57,52,91,2,24,65,50,49,90,46,15,45,26,42,5,44,25,66,4,18,55,27,13,95,89,36,1,47,43,0,0
0,0,96,97,16,39,76,65,50,41,30,48,88,38,52,91,36,32,37,40,84,2,53,4,8,87,56,57,29,99,83,44,42,75,49,68,95,9,72,35,82,47,5,74,80,77,19,58,70,60,1,15,43,12,100,0,0,0,0,0,0,0
0,0,86,10,73,92,80,55,12,87,16,41,23,3,38,7,90,66,79,99,5,37,49,48,26,56,44,11,25,82,15,6,32,85,4,88,45,67,1,69,46,63,20,71,2,39,29,83,84,52,95,35,27,64,0,0,0,0,0,0,0,0
0,0,46,88,70,4,35,71,48,37,1,40,13,86,41,72,23,56,78,19,82,76,25,18,20,53,47,17,92,33,32,63,79,16,52,22,9,6,58,68,39,51,15,80,38,61,42,69,12,11,77,0,0,0,0,0,0,0,0,0,0,0
0,0,4,91,66,93,23,54,70,26,18,30,47,40,24,80,17,50,55,39,49,100,28,99,94,34,29,62,33,27,48,92,77,8,69,88,41,75,65,44,89,43,32,97,61,58,38,95,37,98,84,10,6,79,0,0,0,0,0,0,0,0
0,0,18,88,42,100,36,68,2,81,89,91,97,76,11,33,38,10,65,37,90,60,43,80,34,19,45,72,52,27,48,41,99,95,28,79,55,57,96,50,32,25,69,51,24,61,92,26,47,17,6,12,77,4,15,39,83,62,23,56,49,0
0,0,14,73,67,32,80,35,30,54,44,8,86,63,74,84,10,22,34,83,75,52,3,24,16,5,4,1,45,47,9,50,78,88,79,18,87,60,41,27,53,89,13,96,48,81,72,90,56,95,28,40,65,25,0,0,0,0,0,0,0,0
0,0,95,84,3,30,25,13,8,48,75,58,55,68,34,43,46,60,31,90,28,26,39,92,5,65,89,81,51,41,78,86,77,82,4,6,36,59,69,23,9,17,91,27,88,53,45,70,56,18,93,44,49,83,0,0,0,0,0,0,0,0
0,0,79,17,15,92,12,39,65,4,20,22,55,49,44,35,71,25,30,64,32,48,70,26,91,89,82,98,40,83,77,24,88,41,10,28,58,54,29,94,84,61,78,13,27,69,5,7,75,81,14,80,52,43,6,56,0,0,0,0,0,0
0,0,21,47,97,23,43,18,55,44,53,10,66,83,98,58,70,99,40,51,59,14,46,100,45,8,88,36,41,93,6,85,87,25,12,22,17,39,28,31,16,61,95,94,84,78,11,37,27,81,69,91,24,62,20,5,79,86,67,0,0,0
0,0,10,60,83,62,68,17,99,98,13,95,75,84,44,78,30,48,54,92,76,23,70,26,88,31,61,66,29,71,38,4,42,11,79,24,93,33,53,51,2,58,65,63,6,57,85,12,86,74,90,7,64,8,55,9,0,0,0,0,0,0
0,0,22,47,52,73,1,66,18,37,69,77,34,2,88,85,51,15,12,98,36,42,59,29,86,35,62,84,20,46,80,21,99,26,39,14,49,96,10,17,31,3,57,74,95,63,41,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65,19,7,90,17,18,84,97,30,75,20,3,89,57,69,47,95,54,8,78,50,77,5,58,46,56,9,37,72,32,25,4,10,59,22,61,48,36,79,67,98,55,12,49,34,64,44,6,45,83,0,0,0,0,0,0,0,0,0,0
0,0,88,44,99,68,94,64,81,31,40,65,21,98,3,96,56,20,12,16,71,51,73,63,58,23,13,79,83,87,59,92,9,35,26,48,55,50,72,36,74,7,67,32,52,34,37,22,24,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,64,24,93,37,32,33,56,38,53,76,81,44,26,12,47,68,2,1,63,89,39,23,79,8,66,70,97,80,49,75,82,18,88,87,83,28,85,71,78,34,74,43,91,86,15,55,45,59,20,84,31,0,0,0,0,0,0,0,0
0,0,19,90,15,46,38,41,16,47,43,39,37,12,84,57,25,74,6,99,97,89,98,81,21,23,32,77,75,50,28,68,52,69,40,64,100,13,1,72,54,36,91,29,27,78,59,9,56,49,80,4,61,44,34,17,0,0,0,0,0,0
0,0,20,29,45,42,39,54,77,9,78,36,66,93,51,38,41,34,19,85,28,7,97,68,90,11,27,10,46,53,94,98,87,63,69,96,23,70,91,16,8,35,37,72,61,30,62,83,4,92,57,49,88,52,59,33,22,81,43,44,0,0
0,0,5,23,33,32,84,37,6,39,50,93,40,2,36,15,57,82,47,97,54,96,27,8,44,100,41,92,18,45,81,22,60,12,69,10,4,42,24,98,28,61,34,58,56,17,65,16,66,87,9,51,64,70,99,29,80,0,0,0,0,0
0,0,96,50,85,10,28,45,49,82,71,53,73,11,93,74,29,91,54,63,15,72,55,25,94,8,57,60,43,61,89,41,83,3,80,75,98,19,66,18,58,5,9,4,77,59,100,20,48,40,95,7,39,24,52,78,32,0,0,0,0,0
0,0,54,9,43,4,30,96,89,71,83,90,13,59,16,22,78,18,33,79,69,82,67,20,91,53,97,65,99,84,34,66,29,92,36,10,85,68,62,55,17,2,39,61,21,73,40,3,12,64,28,27,42,75,81,5,24,0,0,0,0,0
0,0,68,15,70,87,39,29,76,11,52,42,78,21,82,46,81,80,67,63,74,61,24,60,20,32,95,33,50,79,51,13,12,48,99,1,3,64,69,23,71,62,96,72,98,27,10,5,91,14,97,35,37,77,9,44,0,0,0,0,0,0
0,0,49,14,53,44,92,93,38,23,16,21,4,100,62,64,17,77,98,41,48,40,26,58,2,35,30,63,28,95,86,88,20,32,34,15,97,12,8,9,89,7,39,70,18,19,66,37,54,43,91,90,24,52,94,78,0,0,0,0,0,0
0,0,71,96,93,18,50,82,32,79,63,88,60,64,77,24,68,15,51,22,84,52,89,69,67,17,70,87,56,90,26,25,36,47,74,21,39,35,100,13,3,58,81,62,76,73,8,53,97,46,45,6,83,99,12,30,61,78,0,0,0,0
0,0,69,81,54,18,29,80,75,93,7,12,55,96,98,97,30,38,79,74,87,25,44,64,88,31,94,68,33,63,51,41,84,27,57,65,82,52,100,11,3,4,1,91,73,17,50,71,77,13,95,62,43,99,0,0,0,0,0,0,0,0
0,0,46,95,85,96,100,28,50,53,36,93,64,40,16,60,77,42,22,75,73,71,39,69,63,57,25,3,55,8,68,34,17,29,18,88,23,92,19,52,56,38,9,33,54,31,49,20,94,65,76,51,0,0,0,0,0,0,0,0,0,0
0,0,43,55,46,67,76,34,93,71,59,4,47,8,51,73,29,70,97,63,88,98,28,53,12,77,58,11,99,27,86,85,10,18,44,13,95,9,56,83,94,80,37,6,2,25,91,69,74,39,41,87,0,0,0,0,0,0,0,0,0,0
0,0,26,68,97,23,40,65,96,76,16,39,25,38,22,17,61,14,24,69,44,94,46,47,78,53,9,1,74,95,79,18,30,31,84,34,57,60,91,83,35,52,70,99,21,29,37,33,88,89,71,36,64,77,0,0,0,0,0,0,0,0
0,0,34,76,42,75,79,93,95,46,36,25,27,32,70,61,80,15,67,33,60,82,21,68,9,35,44,85,20,24,54,98,13,90,29,30,53,66,10,18,52,48,97,89,22,69,86,59,31,14,84,78,74,3,83,37,17,0,0,0,0,0
0,0,47,37,14,68,73,31,99,28,53,80,76,30,82,59,35,19,51,34,77,32,58,15,48,61,72,55,63,26,87,93,33,94,69,21,10,67,41,65,5,96,79,27,52,90,40,100,92,89,23,38,7,83,44,78,0,0,0,0,0,0
0,0,21,16,89,65,78,71,42,55,30,29,57,74,60,40,36,13,84,93,19,7,96,8,17,100,31,25,97,33,76,98,44,58,6,49,51,54,5,39,14,37,12,46,79,52,22,94,32,45,0,0,0,0,0,0,0,0,0,0,0,0
0,0,95,99,75,97,4,84,74,45,76,80,37,7,40,94,73,58,92,26,86,71,48,55,60,25,79,100,61,50,57,82,47,63,68,33,6,14,46,98,72,17,38,85,31,32,24,87,8,27,91,42,0,0,0,0,0,0,0,0,0,0
0,0,12,26,36,44,33,66,5,79,29,84,76,32,48,50,97,24,25,85,13,43,37,65,28,71,39,60,91,7,59,6,63,81,56,46,86,87,10,98,90,57,89,27,70,30,100,68,69,51,72,11,35,54,67,92,14,0,0,0,0,0
0,0,33,50,87,6,8,61,76,49,22,23,10,86,7,5,52,36,93,48,91,62,17,54,14,41,45,29,51,1,42,95,79,78,27,89,12,66,3,13,70,97,65,18,77,71,74,63,75,59,55,56,96,69,0,0,0,0,0,0,0,0
0,0,99,54,37,93,22,78,30,52,96,69,91,45,21,90,40,16,51,3,77,55,14,6,32,70,97,7,75,15,31,43,13,95,44,72,62,23,56,68,73,88,27,85,50,2,60,71,1,98,17,65,19,0,0,0,0,0,0,0,0,0
0,0,97,39,60,16,77,43,99,17,48,78,30,38,86,15,82,49,64,83,24,85,61,21,22,87,94,41,5,68,100,42,12,32,29,19,11,56,73,91,6,59,40,33,58,20,27,13,79,34,88,63,47,81,7,25,8,0,0,0,0,0
0,0,61,84,92,58,59,35,69,21,54,5,39,91,90,36,60,24,74,71,89,62,94,64,83,63,88,52,55,79,100,43,25,38,15,50,29,70,6,80,85,44,99,4,48,2,11,7,75,78,0,0,0,0,0,0,0,0,0,0,0,0
0,0,70,69,3,11,79,37,50,46,43,13,60,8,91,51,65,74,20,87,38,58,17,34,18,95,32,80,47,12,30,40,93,82,86,62,54,42,61,29,39,71,73,68,4,67,19,10,59,44,81,26,36,6,78,35,66,0,0,0,0,0
0,0,70,63,3,83,96,4,33,69,65,49,50,81,23,30,76,67,88,64,10,11,26,17,42,78,100,58,61,9,84,28,8,51,57,47,25,75,40,91,56,5,21,20,41,87,90,53,66,35,32,44,89,52,0,0,0,0,0,0,0,0
0,0,68,30,87,58,60,22,93,48,43,28,4,14,64,41,91,71,54,63,74,70,6,49,66,81,67,7,86,77,27,52,12,11,10,84,23,92,46,33,39,78,82,36,76,8,25,62,51,26,72,16,56,75,90,18,0,0,0,0,0,0
0,0,40,98,46,54,73,81,66,82,79,2,71,58,16,8,20,68,78,50,88,95,1,32,75,63,69,29,57,5,17,67,77,6,72,23,42,99,92,14,9,3,62,18,86,34,87,21,53,89,25,55,93,12,13,28,0,0,0,0,0,0
0,0,38,92,6,73,2,35,83,36,16,42,50,26,67,1,28,56,23,78,70,63,5,90,95,37,47,72,91,14,11,88,89,44,46,22,20,61,54,31,86,87,98,40,9,13,53,64,4,12,55,75,0,0,0,0,0,0,0,0,0,0
0,0,35,55,42,41,89,47,61,19,22,83,3,18,85,13,38,51,78,48,7,15,34,6,20,53,74,26,68,62,2,70,16,79,84,31,29,39,60,24,88,87,5,72,30,95,67,27,52,37,46,66,0,0,0,0,0,0,0,0,0,0
0,0,71,85,60,61,47,91,76,13,36,25,70,48,55,50,96,5,59,68,45,11,65,7,31,26,87,27,20,10,2,83,28,23,35,67,37,3,92,32,41,38,33,54,66,89,84,6,97,72,51,49,15,40,0,0,0,0,0,0,0,0
0,0,20,60,8,13,45,93,85,38,19,43,92,63,67,35,70,100,72,56,55,77,39,65,82,69,30,78,94,10,97,2,42,5,91,21,68,99,31,36,50,28,24,83,4,29,58,14,75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,67,39,85,24,46,23,73,84,68,64,59,5,81,80,93,55,78,9,94,2,14,76,69,61,48,50,19,95,30,40,37,66,53,36,25,96,86,58,71,52,65,92,1,12,11,16,35,6,98,82,63,49,47,100,0,0,0,0,0,0
0,0,58,60,16,94,12,5,89,24,39,22,80,87,70,31,49,51,95,82,32,54,62,40,86,37,15,57,28,34,61,19,36,84,73,33,53,78,27,9,6,43,45,23,74,48,81,85,44,56,10,17,42,88,79,30,63,8,0,0,0,0
0,0,75,99,41,25,38,61,68,54,72,53,14,77,57,67,37,78,20,9,43,50,39,31,47,100,88,64,95,85,86,48,4,79,24,82,28,91,92,58,83,44,22,66,62,32,80,59,49,60,97,0,0,0,0,0,0,0,0,0,0,0
0,0,14,49,48,15,85,75,28,90,16,34,55,43,10,100,82,4,53,87,77,72,39,7,42,52,73,86,17,40,71,99,98,65,27,60,38,50,83,97,5,6,74,47,32,33,70,12,81,76,0,0,0,0,0,0,0,0,0,0,0,0
0,0,64,2,73,91,35,96,82,36,99,78,48,10,88,93,12,50,63,34,31,45,15,30,67,100,32,18,74,61,72,83,44,51,95,4,40,62,79,41,54,49,28,59,24,38,92,94,77,66,0,0,0,0,0,0,0,0,0,0,0,0
0,0,55,40,97,19,94,31,85,66,37,30,32,64,24,44,88,8,82,34,58,73,23,42,53,92,72,29,3,57,91,100,71,65,68,33,11,1,38,18,7,56,12,59,2,70,81,75,49,39,17,80,5,86,46,48,93,20,74,63,28,0
0,0,62,64,86,39,10,71,87,88,9,61,55,60,11,74,4,99,66,32,53,82,79,6,7,29,8,46,98,94,12,25,36,49,2,76,84,13,22,81,63,26,48,31,20,73,17,68,28,33,18,80,65,42,92,100,0,0,0,0,0,0
0,0,47,16,58,25,10,5,7,20,70,78,42,87,41,43,46,66,9,33,75,3,73,35,100,22,1,12,59,54,94,67,31,21,99,92,71,24,90,91,38,4,50,85,83,37,51,93,56,80,34,30,6,23,64,96,52,76,0,0,0,0
0,0,83,78,1,44,28,42,68,82,13,76,30,91,57,85,8,38,69,50,98,62,61,79,24,96,5,90,93,49,27,92,16,26,45,94,72,17,11,67,70,12,71,59,37,80,53,88,81,6,97,4,22,19,64,55,47,0,0,0,0,0
0,0,29,21,2,81,83,62,26,90,1,53,56,7,14,24,32,60,27,35,22,100,95,66,19,96,99,92,9,11,93,87,4,80,48,42,77,91,3,94,52,5,67,64,82,98,55,8,58,37,78,13,0,0,0,0,0,0,0,0,0,0
0,0,6,41,12,99,34,26,29,58,68,83,22,80,97,42,19,44,23,18,48,67,75,2,79,89,51,93,86,4,47,24,49,74,37,66,10,77,53,62,59,76,15,52,60,1,82,16,96,50,88,31,46,98,14,0,0,0,0,0,0,0
0,0,66,71,88,37,41,72,14,77,36,81,92,5,97,17,94,23,90,43,67,11,30,70,93,34,65,83,6,84,26,20,98,45,89,52,86,28,53,56,85,80,49,31,4,91,47,95,73,42,60,9,96,0,0,0,0,0,0,0,0,0
0,0,21,90,84,27,14,17,10,8,46,1,29,42,54,20,98,66,22,48,25,61,99,95,50,68,31,77,18,55,47,87,15,94,43,82,45,7,11,9,56,44,76,62,71,96,100,73,97,23,63,70,0,0,0,0,0,0,0,0,0,0
0,0,99,22,7,78,58,26,72,76,6,17,68,96,37,48,46,11,75,18,70,86,50,33,91,93,38,47,23,51,10,90,97,84,60,81,36,67,30,29,80,94,57,98,5,1,43,24,21,53,59,89,87,62,83,44,20,0,0,0,0,0
0,0,61,29,79,4,92,36,37,39,47,3,7,35,95,32,71,38,55,83,98,63,76,58,84,41,40,96,73,24,10,33,48,6,5,52,80,94,56,21,74,72,87,16,9,100,45,26,46,12,18,65,28,59,0,0,0,0,0,0,0,0
0,0,15,26,23,87,73,47,18,11,96,9,72,85,70,67,4,71,13,44,30,55,66,21,25,38,79,68,29,14,74,16,28,22,17,1,8,51,88,41,94,78,84,83,7,33,45,76,77,89,97,6,57,90,0,0,0,0,0,0,0,0
0,0,65,42,63,41,14,68,69,77,79,74,50,60,32,49,73,16,48,51,44,4,40,80,75,54,22,82,84,67,20,58,46,86,27,90,2,72,8,89,87,36,15,28,98,71,7,94,21,34,59,95,55,25,56,0,0,0,0,0,0,0
0,0,66,96,77,68,92,5,89,74,32,37,55,19,70,33,15,83,20,12,78,88,18,71,45,93,14,7,61,40,69,39,43,44,65,76,91,54,41,16,94,30,56,100,79,84,86,80,17,53,73,0,0,0,0,0,0,0,0,0,0,0
0,0,67,100,56,23,87,27,7,12,54,15,51,64,16,62,88,33,44,20,37,26,9,99,78,2,39,30,79,86,17,69,21,72,24,95,93,48,98,59,57,63,96,43,4,71,29,76,38,14,68,91,58,19,60,81,25,0,0,0,0,0
0,0,87,63,68,56,93,4,27,40,70,92,86,61,8,58,47,2,22,99,91,75,50,26,37,34,65,53,7,25,69,88,19,95,57,36,49,28,21,38,83,82,84,67,54,85,6,98,78,81,43,52,32,97,71,0,0,0,0,0,0,0
0,0,30,6,5,98,80,43,21,83,8,24,86,56,10,62,19,84,50,36,68,14,17,16,63,7,52,90,47,100,29,39,37,75,78,69,81,1,42,77,59,55,54,23,48,9,97,74,71,85,32,18,31,27,64,53,89,93,0,0,0,0
0,0,16,100,32,79,35,38,23,90,57,65,64,27,98,85,66,44,82,40,52,34,54,7,22,30,33,73,67,93,58,8,56,19,28,29,41,24,36,48,60,87,59,31,61,50,74,25,4,86,92,68,37,3,43,0,0,0,0,0,0,0
0,0,59,100,86,40,12,33,85,77,56,37,36,81,18,25,74,1,68,94,63,30,55,53,76,91,13,54,45,60,6,2,89,28,22,47,72,31,15,64,92,41,61,20,38,9,58,69,82,35,71,51,79,0,0,0,0,0,0,0,0,0
0,0,31,3,29,40,64,44,8,21,28,82,7,9,65,50,2,55,6,58,18,72,45,43,81,48,88,96,75,37,94,92,61,17,51,71,69,16,26,87,47,14,70,73,38,12,78,30,39,74,59,0,0,0,0,0,0,0,0,0,0,0
0,0,75,17,27,100,81,38,19,39,22,18,11,73,1,66,23,95,82,47,42,77,76,28,85,79,50,44,29,21,31,48,57,62,46,97,5,4,43,16,70,3,2,53,71,40,86,92,41,35,7,10,0,0,0,0,0,0,0,0,0,0
0,0,57,52,90,51,11,21,45,32,22,77,73,100,35,82,25,7,54,19,31,92,5,96,48,61,23,95,89,6,70,24,78,37,88,55,71,75,26,12,58,56,33,42,50,63,98,10,76,86,28,80,13,0,0,0,0,0,0,0,0,0
0,0,22,36,30,13,28,55,25,49,78,82,99,5,83,45,48,90,40,93,95,72,51,32,27,43,3,9,97,59,26,20,1,46,19,68,38,63,61,91,76,39,96,31,84,14,74,17,52,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,84,50,88,48,13,4,75,85,38,6,70,71,45,41,20,68,19,66,14,47,76,91,56,8,39,40,60,32,59,58,11,93,5,10,31,12,78,54,24,72,81,80,77,90,95,18,46,21,49,52,22,16,94,1,0,0,0,0,0,0
0,0,71,73,16,86,98,24,13,32,39,45,92,58,11,60,21,5,89,47,93,53,4,52,87,12,10,3,15,7,97,76,57,25,95,68,46,62,64,83,33,66,48,61,26,67,36,85,80,8,91,0,0,0,0,0,0,0,0,0,0,0
0,0,75,24,30,29,28,42,67,45,68,97,34,18,53,85,96,15,74,65,57,46,55,69,5,73,11,80,3,26,82,12,41,43,98,33,27,22,39,23,56,6,1,99,44,93,72,48,13,84,81,64,52,88,21,14,0,0,0,0,0,0
