0,0,79,60,57,94,31,58,12,48,56,19,93,99,33,68,64,63,44,23,39,38,53,8,32,21,96,84,47,87,15,52,97,67,28,34,13,77,17,37,26,22,69,10,72,43,85,100,80,45,25,49,78,0,0,0,0,0,0,0,0,0,0,0
0,0,33,41,20,10,97,69,31,88,73,26,51,14,61,36,92,37,56,53,99,72,66,98,25,78,83,9,42,94,63,54,68,46,29,34,100,96,74,89,6,58,32,23,84,18,11,13,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,94,25,1,86,51,84,34,99,42,5,89,13,48,80,8,67,65,31,38,78,10,39,97,15,27,72,12,26,33,9,3,19,61,11,47,20,73,93,36,95,55,37,91,69,50,52,59,96,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,74,73,16,24,81,83,32,44,68,39,58,2,82,59,92,87,78,11,63,84,5,6,40,12,71,29,41,37,95,57,51,18,17,48,30,50,25,15,79,7,13,8,53,14,90,54,91,72,4,33,22,66,97,69,28,0,0,0,0,0,0
0,0,51,70,30,42,11,41,13,87,73,21,50,43,63,57,90,14,62,46,18,22,5,39,66,100,26,60,48,2,9,81,15,75,88,49,92,89,24,23,80,79,85,44,95,27,76,53,16,32,19,54,65,0,0,0,0,0,0,0,0,0,0,0
0,0,93,83,61,36,24,62,14,66,30,79,76,56,6,27,34,17,40,21,49,5,42,48,95,100,12,22,77,46,52,73,39,63,7,41,37,35,11,69,91,9,85,75,20,4,60,45,80,96,92,15,8,10,74,81,2,82,51,0,0,0,0,0
0,0,48,61,96,78,17,59,88,21,72,41,2,85,51,53,14,60,84,80,38,93,83,20,27,63,13,67,8,82,92,65,32,43,58,87,79,50,40,100,91,26,25,39,74,45,44,64,37,47,35,24,4,19,99,71,73,31,11,0,0,0,0,0
0,0,31,38,85,81,19,84,61,87,48,24,74,15,57,90,42,5,25,11,70,97,55,73,1,18,67,75,91,27,88,32,41,14,69,76,65,92,8,23,95,6,28,46,17,98,26,86,20,51,60,68,66,99,80,63,37,0,0,0,0,0,0,0
0,0,59,62,88,99,33,69,96,7,45,25,31,84,85,93,38,53,16,50,87,26,8,21,34,66,5,29,22,23,24,14,18,3,71,77,58,90,27,10,51,54,1,75,76,44,74,6,67,97,98,70,17,73,32,52,80,19,0,0,0,0,0,0
0,0,19,59,46,5,36,35,37,61,39,29,66,1,84,90,79,98,92,69,17,43,44,88,80,97,3,67,12,42,94,8,34,82,30,52,72,22,60,70,63,81,86,89,28,24,41,6,21,53,71,48,65,55,50,20,0,0,0,0,0,0,0,0
0,0,26,4,71,92,13,23,49,55,11,37,9,29,76,15,44,46,53,14,39,94,12,45,1,19,90,70,54,73,50,56,7,64,87,86,72,20,100,62,40,2,22,68,38,85,6,59,69,48,52,93,0,0,0,0,0,0,0,0,0,0,0,0
0,0,52,23,89,36,67,99,64,97,81,70,45,90,4,28,50,32,56,40,30,19,27,2,93,12,75,78,34,22,47,80,24,58,43,14,82,18,88,48,1,13,37,91,65,20,25,49,69,61,86,26,63,33,96,0,0,0,0,0,0,0,0,0
0,0,44,26,88,60,90,91,45,92,86,78,66,94,39,56,34,100,36,2,17,41,37,59,14,76,75,24,33,64,73,54,29,4,79,77,22,6,25,62,71,82,5,3,19,49,32,15,65,42,47,72,51,10,68,40,0,0,0,0,0,0,0,0
0,0,60,5,56,39,90,61,23,96,81,79,74,70,46,92,59,82,67,45,78,33,98,12,17,29,88,31,35,49,72,21,77,25,10,86,4,24,11,13,54,64,66,76,9,47,6,100,80,58,69,85,34,51,94,0,0,0,0,0,0,0,0,0
0,0,59,74,44,40,15,90,23,87,100,31,13,75,9,48,42,88,14,96,69,46,84,98,51,16,56,32,8,25,77,73,78,67,22,76,20,58,83,97,30,99,61,62,19,47,52,95,60,18,91,81,64,63,68,57,55,2,43,82,0,0,0,0
0,0,89,22,81,97,30,83,37,77,75,69,10,12,44,11,95,85,47,96,5,2,33,32,55,39,65,16,78,70,60,43,28,35,87,51,88,91,53,3,17,23,93,36,21,68,31,42,38,13,8,94,19,15,45,86,80,0,0,0,0,0,0,0
0,0,10,82,77,29,62,8,17,11,80,58,4,86,92,23,79,40,27,67,49,66,19,30,38,94,61,31,90,89,42,44,13,32,15,12,2,45,81,72,28,6,100,91,60,14,39,20,83,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25,34,9,44,74,24,33,23,100,66,19,28,36,20,41,32,5,57,56,89,48,16,70,92,26,85,21,86,50,51,77,12,76,52,88,58,54,73,55,7,3,69,81,59,6,83,10,64,97,49,72,11,0,0,0,0,0,0,0,0,0,0
0,0,65,47,69,37,99,64,55,49,86,87,14,34,90,70,2,80,9,68,98,48,76,11,77,31,28,38,73,8,4,46,41,42,32,17,89,54,13,23,25,5,35,6,50,40,100,97,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,85,14,57,49,86,37,95,12,26,40,28,9,10,52,30,92,42,21,5,22,97,51,4,32,74,100,47,7,58,15,82,36,11,27,1,98,54,18,87,93,6,73,75,50,24,70,62,55,16,23,25,34,19,67,0,0,0,0,0,0,0
0,0,23,38,11,82,76,74,67,91,15,73,64,6,35,51,85,19,3,60,63,58,31,16,1,78,52,21,42,34,28,54,46,36,7,92,66,56,30,90,65,80,10,53,20,79,99,22,98,55,26,33,18,97,0,0,0,0,0,0,0,0,0,0
0,0,66,70,13,88,61,42,86,15,57,4,80,54,69,68,33,6,19,60,43,65,12,36,31,63,99,59,77,24,3,53,49,35,9,46,51,28,52,32,7,47,1,74,11,95,44,83,16,14,50,56,26,78,98,0,0,0,0,0,0,0,0,0
0,0,45,90,73,26,16,87,33,24,7,29,15,72,40,3,91,42,81,55,17,99,83,5,60,86,75,89,48,20,44,58,98,54,22,80,64,37,21,9,63,14,69,19,56,1,34,18,12,59,6,23,2,10,30,0,0,0,0,0,0,0,0,0
0,0,9,78,13,68,53,25,28,64,82,74,79,15,76,99,97,41,6,21,19,88,84,100,24,48,42,81,95,20,85,70,10,83,17,26,93,14,40,69,33,55,58,73,67,77,49,50,63,22,92,35,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,9,49,42,1,75,94,28,87,54,64,66,2,10,92,85,4,27,48,22,43,31,14,44,100,63,89,56,78,25,36,83,90,34,55,51,58,26,62,5,45,93,12,57,84,30,74,35,50,38,86,7,81,47,0,0,0,0,0,0,0,0
0,0,72,94,99,53,64,73,59,61,49,47,100,14,31,58,79,55,17,33,21,28,68,60,63,97,48,54,75,38,52,19,1,26,20,95,88,15,62,90,42,82,30,78,36,40,98,87,41,66,5,50,39,32,96,0,0,0,0,0,0,0,0,0
0,0,33,36,45,47,34,68,29,55,54,59,27,82,57,43,81,66,19,97,41,80,88,60,51,9,87,75,44,96,15,93,79,100,21,31,65,91,78,30,12,8,3,53,94,63,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,68,54,70,46,89,12,51,53,33,35,2,93,24,39,99,23,36,62,20,57,81,29,77,1,15,31,65,55,91,9,25,92,90,16,28,84,73,8,79,78,18,26,38,13,80,63,100,21,50,82,0,0,0,0,0,0,0,0,0,0,0,0
0,0,94,12,92,28,41,63,68,10,37,75,72,19,88,53,29,85,48,21,70,17,61,93,79,60,9,78,14,84,67,57,52,91,80,2,24,65,50,49,90,15,46,45,26,42,5,44,25,66,4,18,55,27,13,1,47,95,89,36,43,0,0,0
0,0,96,97,16,39,76,65,50,41,30,48,88,38,52,91,36,32,40,84,2,53,4,8,87,56,57,29,99,83,44,42,75,49,68,95,9,72,35,82,47,5,74,80,77,19,58,70,60,1,15,43,73,12,100,0,0,0,0,0,0,0,0,0
0,0,29,86,10,73,92,80,55,12,87,16,41,23,3,38,7,90,66,79,99,5,37,49,48,26,56,44,11,25,82,15,6,32,85,4,88,45,31,59,39,2,1,69,46,63,20,71,83,84,52,95,35,27,64,0,0,0,0,0,0,0,0,0
0,0,46,88,70,4,35,71,48,37,1,40,13,86,41,72,23,56,78,19,82,25,18,20,53,47,17,92,33,32,63,52,16,79,22,9,6,58,68,39,51,15,80,38,61,42,69,12,11,77,81,30,0,0,0,0,0,0,0,0,0,0,0,0
0,0,79,6,10,84,98,37,95,38,58,61,32,45,89,44,76,71,68,65,75,41,88,97,87,25,35,90,74,94,34,99,28,100,49,39,55,50,17,80,83,40,24,47,30,26,18,70,54,23,93,56,14,42,0,0,0,0,0,0,0,0,0,0
0,0,18,88,42,100,36,68,2,81,89,91,97,76,11,33,38,10,65,37,90,60,43,80,34,19,45,72,52,27,48,41,99,95,28,79,55,57,96,50,32,25,69,51,24,61,92,26,47,17,6,12,77,4,15,39,83,62,23,56,49,0,0,0
0,0,40,28,56,90,72,81,48,96,13,89,53,27,23,58,12,41,60,87,18,79,88,78,50,9,47,45,1,16,5,4,99,71,21,83,34,75,22,10,63,74,84,86,8,69,54,30,35,32,80,67,73,14,0,0,0,0,0,0,0,0,0,0
0,0,84,3,30,25,13,8,48,75,55,68,34,43,46,60,31,90,28,26,39,92,5,65,89,81,51,41,78,86,77,82,4,6,36,59,69,23,9,17,91,16,54,37,27,88,53,45,70,56,18,93,44,49,0,0,0,0,0,0,0,0,0,0
0,0,43,6,56,52,80,14,81,75,7,5,69,27,13,78,11,16,95,53,45,54,58,28,10,41,88,24,9,77,83,40,98,82,89,91,26,70,48,64,32,30,25,71,35,44,49,55,22,4,20,39,12,92,15,17,79,51,0,0,0,0,0,0
0,0,5,20,62,24,91,69,81,37,11,78,84,94,95,61,16,31,28,39,17,22,80,82,57,65,29,49,85,6,93,41,36,88,8,45,100,46,14,59,40,51,99,83,66,98,58,70,10,53,21,47,97,23,43,18,55,79,86,67,0,0,0,0
0,0,60,83,62,68,17,99,98,13,95,75,84,44,78,30,48,54,92,76,23,70,26,88,31,61,66,71,29,38,4,42,11,79,24,93,33,53,51,2,58,65,63,6,57,85,12,86,74,90,7,64,8,94,3,16,10,55,0,0,0,0,0,0
0,0,22,47,52,73,1,66,18,37,69,34,2,88,85,51,15,12,36,42,59,29,86,35,62,84,20,46,80,21,99,26,39,14,49,96,10,17,31,3,57,74,95,63,41,8,16,92,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,83,6,44,64,34,49,12,55,98,67,79,36,48,61,22,59,10,4,32,72,25,37,9,46,56,58,5,77,78,50,8,54,45,95,47,69,57,89,3,20,75,30,97,84,18,17,90,7,19,65,86,91,0,0,0,0,0,0,0,0,0,0
0,0,60,94,68,99,64,81,31,40,65,21,98,3,96,56,20,12,16,71,51,73,63,58,23,13,79,83,87,59,92,9,35,26,48,55,50,72,36,74,7,67,32,34,37,52,24,22,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,99,64,24,93,37,32,33,56,38,53,76,81,44,26,12,47,68,2,1,63,89,39,23,35,79,8,66,70,97,80,49,3,75,82,18,88,87,83,28,85,71,78,9,34,74,43,91,86,15,55,45,59,20,84,16,0,0,0,0,0,0,0
0,0,19,90,15,46,38,41,16,47,43,39,37,12,84,57,25,74,6,99,97,89,98,81,21,23,32,77,75,50,28,68,52,69,40,64,100,13,1,72,54,36,91,29,27,78,59,9,56,49,80,4,61,44,34,17,0,0,0,0,0,0,0,0
0,0,52,29,45,31,42,39,54,77,9,78,36,66,93,51,38,41,34,19,85,28,7,97,68,90,11,27,10,46,53,94,98,87,63,69,96,23,70,91,16,8,35,37,72,61,30,62,83,4,92,57,49,88,43,81,44,71,22,33,59,0,0,0
0,0,23,5,33,32,84,37,6,39,50,93,40,2,36,15,57,82,78,47,97,54,96,27,8,44,100,41,92,18,45,81,22,60,12,69,10,4,42,24,98,28,61,34,58,56,17,65,16,66,87,9,51,64,70,75,99,29,80,0,0,0,0,0
0,0,96,50,85,10,28,45,49,82,71,53,73,11,93,74,29,91,54,63,15,72,55,25,94,8,57,60,43,61,89,41,83,3,80,75,98,19,66,18,58,5,9,4,77,59,100,20,48,40,95,7,39,24,52,78,32,0,0,0,0,0,0,0
0,0,24,27,75,42,64,12,3,40,73,61,39,2,17,55,62,68,85,99,65,97,53,91,20,67,82,69,79,83,90,13,71,96,30,86,60,14,34,66,29,92,36,5,81,54,9,43,31,88,57,100,48,26,0,0,0,0,0,0,0,0,0,0
0,0,89,70,87,39,29,76,11,52,42,78,21,82,46,81,80,67,63,74,61,24,60,20,32,95,50,33,79,51,13,12,48,99,1,3,23,69,64,34,53,71,62,96,98,27,10,5,91,14,97,35,37,77,9,44,0,0,0,0,0,0,0,0
0,0,21,4,37,66,19,18,70,39,7,89,9,8,12,97,15,34,32,20,88,86,95,28,63,30,35,2,58,26,40,48,41,98,77,22,57,3,11,60,50,47,13,36,87,46,79,44,92,93,38,23,49,78,94,52,24,90,0,0,0,0,0,0
0,0,61,30,12,99,83,6,45,46,97,4,38,73,76,62,81,58,39,3,13,100,35,21,74,47,36,25,26,90,56,87,70,17,67,69,89,52,84,22,51,15,68,24,77,64,60,88,63,79,32,82,50,18,93,71,96,0,0,0,0,0,0,0
0,0,46,81,54,18,29,80,75,93,7,55,12,96,98,97,30,74,38,79,64,44,25,87,82,65,88,31,94,68,33,63,51,41,84,27,57,52,100,11,3,4,1,91,73,17,50,71,77,13,62,43,69,99,0,0,0,0,0,0,0,0,0,0
0,0,51,12,31,54,33,49,9,38,56,52,19,92,23,88,18,29,17,34,68,8,55,3,25,57,63,69,39,71,73,75,22,42,10,83,79,60,16,40,64,93,36,53,50,28,100,96,85,41,45,30,95,46,58,0,0,0,0,0,0,0,0,0
0,0,43,55,46,67,76,34,93,71,59,4,47,8,51,73,29,70,97,63,88,98,28,53,1,7,26,48,94,83,85,10,18,44,13,9,56,80,37,6,2,25,91,69,74,39,41,87,92,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,67,64,80,32,36,71,88,89,7,27,15,4,66,18,79,95,30,31,74,1,9,53,47,78,46,94,86,91,60,34,57,35,83,44,24,14,61,17,22,16,39,25,76,52,70,29,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,76,42,75,79,93,95,46,36,25,27,32,70,61,80,15,67,33,60,82,21,68,9,35,44,85,20,24,54,98,13,90,29,30,53,66,10,18,52,48,97,89,22,69,86,59,31,14,84,78,74,3,83,37,17,0,0,0,0,0,0,0
0,0,37,14,68,73,31,99,28,53,80,76,30,82,59,35,19,51,34,77,32,58,15,48,61,72,55,63,26,87,93,33,94,69,21,10,67,41,65,5,96,90,79,27,52,92,100,40,89,23,38,7,83,44,46,0,0,0,0,0,0,0,0,0
0,0,86,99,78,65,89,16,21,53,83,55,30,29,57,74,60,40,36,13,84,93,19,7,96,8,17,100,31,25,97,33,76,98,44,58,6,49,51,54,5,39,14,37,12,46,79,52,22,94,32,64,73,0,0,0,0,0,0,0,0,0,0,0
0,0,42,91,27,8,31,32,87,24,56,64,43,10,14,46,98,6,81,83,39,34,63,33,68,44,47,65,82,57,50,61,100,79,25,60,55,48,71,86,26,92,58,94,73,66,37,80,76,45,74,84,4,54,23,0,0,0,0,0,0,0,0,0
0,0,35,72,12,26,36,44,33,66,5,79,29,84,76,32,48,50,97,24,8,19,93,31,38,95,17,16,52,53,37,65,28,71,39,60,91,7,59,6,63,81,56,46,86,87,10,98,90,57,89,27,70,30,100,14,92,67,54,0,0,0,0,0
0,0,69,96,56,55,59,75,63,74,71,77,18,65,97,70,13,3,66,12,89,27,78,79,95,42,1,51,45,29,41,14,54,17,62,91,48,93,36,52,5,7,86,23,10,22,49,76,61,8,6,87,50,33,0,0,0,0,0,0,0,0,0,0
0,0,65,17,37,93,22,78,30,52,96,69,91,90,40,16,51,21,45,46,38,28,89,3,77,55,14,6,32,82,18,95,72,44,62,13,43,23,56,68,73,88,27,85,50,2,60,71,1,98,24,11,99,0,0,0,0,0,0,0,0,0,0,0
0,0,8,7,81,47,63,88,34,79,13,27,20,58,33,26,29,32,42,100,68,5,41,94,87,22,21,61,85,24,83,64,49,50,90,57,53,37,54,43,77,17,99,48,78,30,38,86,56,11,73,91,6,59,40,0,0,0,0,0,0,0,0,0
0,0,53,14,76,7,11,2,48,4,99,44,85,80,6,70,29,82,18,42,9,10,3,94,64,83,63,55,52,88,93,62,89,71,74,24,60,36,90,91,39,5,54,21,69,35,59,58,92,32,84,61,0,0,0,0,0,0,0,0,0,0,0,0
0,0,70,69,3,11,79,37,50,46,43,13,60,8,91,51,65,74,20,87,38,58,17,34,18,95,32,80,47,12,30,40,93,82,86,62,54,42,61,29,39,71,73,68,4,67,19,10,59,44,81,26,36,6,78,35,66,0,0,0,0,0,0,0
0,0,52,57,47,51,8,28,78,84,9,61,58,100,42,17,26,11,10,18,19,67,76,30,23,81,50,49,65,69,33,4,96,83,3,63,70,97,35,32,66,53,90,87,41,20,21,5,56,91,40,75,44,0,0,0,0,0,0,0,0,0,0,0
0,0,68,30,87,58,60,22,93,48,43,28,4,14,64,41,91,71,54,63,74,70,6,49,45,66,81,67,7,86,77,27,52,12,11,10,84,23,92,46,33,39,78,82,36,76,8,25,62,51,26,72,16,56,75,90,18,0,0,0,0,0,0,0
0,0,40,98,46,54,73,81,66,82,79,2,71,58,16,8,20,68,78,50,88,95,1,32,75,63,69,29,57,5,17,67,77,6,72,23,42,99,92,14,9,3,62,18,86,34,87,21,53,89,25,55,93,12,13,28,0,0,0,0,0,0,0,0
0,0,75,4,64,53,13,9,40,98,87,86,31,54,61,20,22,46,44,89,68,97,57,60,88,11,14,91,72,47,37,95,90,5,63,70,78,23,56,28,67,26,80,50,42,16,36,83,35,2,73,6,92,41,10,38,0,0,0,0,0,0,0,0
0,0,35,55,42,41,89,47,61,19,22,83,3,18,85,13,38,51,78,48,7,15,34,6,20,53,74,26,68,62,2,70,16,79,84,31,29,39,60,24,88,87,5,17,37,52,27,95,30,72,67,46,66,0,0,0,0,0,0,0,0,0,0,0
0,0,71,85,60,61,47,91,76,13,36,25,70,48,55,50,96,5,59,68,45,11,65,7,31,26,87,27,20,10,2,83,28,23,35,67,37,3,92,32,41,38,33,54,66,89,84,6,97,72,51,49,15,40,0,0,0,0,0,0,0,0,0,0
0,0,14,75,52,60,8,38,19,43,92,63,67,35,85,93,45,13,3,100,72,56,55,77,39,65,82,74,69,30,78,94,10,97,2,42,5,91,21,68,99,31,36,50,28,24,83,4,29,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,85,24,46,23,73,84,68,64,59,5,81,80,93,55,78,9,94,2,14,76,69,61,48,50,19,95,30,40,37,66,53,36,25,96,52,71,58,86,65,92,1,12,11,27,74,57,34,16,35,6,98,82,63,47,100,0,0,0,0,0,0,0
0,0,25,50,64,65,55,99,59,47,23,74,45,43,6,9,27,78,53,33,73,84,36,19,34,61,28,57,15,37,86,40,62,54,32,44,85,81,56,10,17,41,91,87,80,22,3,39,88,79,30,63,12,94,16,60,58,0,0,0,0,0,0,0
0,0,56,60,49,84,80,32,62,66,83,58,92,91,28,82,24,79,4,48,86,85,95,2,64,88,31,39,50,43,9,78,37,67,57,77,14,53,72,54,68,61,38,98,34,27,59,25,99,41,75,97,0,0,0,0,0,0,0,0,0,0,0,0
0,0,49,14,48,15,85,75,28,90,16,34,55,43,10,100,82,4,53,87,77,72,39,7,42,52,73,86,99,40,71,98,65,27,60,38,50,83,97,5,6,74,47,22,30,32,33,70,12,81,76,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,64,2,73,91,35,96,82,36,99,78,48,10,88,93,12,50,63,34,31,45,15,30,67,100,32,18,74,61,72,83,44,51,95,4,40,62,79,41,54,49,28,59,24,38,92,94,77,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,74,20,5,49,75,81,70,2,59,12,56,89,7,18,38,1,11,71,100,65,68,33,95,50,61,10,23,73,34,58,42,29,72,92,53,8,82,84,88,44,24,64,32,30,37,66,85,31,14,97,40,55,19,94,46,48,93,78,0,0,0,0
0,0,62,64,86,39,10,71,87,88,55,60,11,74,4,99,66,32,53,82,79,77,29,8,46,98,94,12,25,36,49,2,76,84,13,22,81,63,26,48,31,20,73,17,68,28,33,18,80,65,42,92,100,85,44,0,0,0,0,0,0,0,0,0
0,0,6,30,34,80,56,93,51,37,85,83,50,4,38,91,90,24,71,92,99,21,31,67,94,62,40,54,59,12,1,22,100,35,73,3,75,33,9,66,46,43,41,87,42,78,70,20,7,5,10,25,58,16,47,23,64,96,52,76,0,0,0,0
0,0,55,64,19,22,4,53,80,37,67,70,12,71,59,51,18,31,86,45,26,16,92,27,93,49,5,96,24,79,61,62,98,38,8,69,50,33,40,21,54,75,30,76,13,82,68,42,28,44,1,78,83,47,0,0,0,0,0,0,0,0,0,0
0,0,29,21,2,81,83,62,26,90,1,53,56,7,14,24,32,60,27,35,22,100,95,66,19,96,99,92,9,11,93,87,4,80,48,42,77,91,3,94,52,5,67,64,82,98,55,8,58,37,78,13,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,41,12,99,34,26,29,58,68,83,22,80,97,42,19,44,23,18,48,67,75,2,79,89,51,93,86,4,47,69,24,49,74,37,66,10,77,53,62,76,15,52,60,1,82,16,96,50,88,31,46,98,14,0,0,0,0,0,0,0,0,0
0,0,96,9,66,71,88,37,41,24,72,14,58,77,36,81,92,5,17,94,23,90,43,97,59,11,67,30,70,93,34,65,83,6,84,26,20,98,45,89,52,86,53,56,85,80,49,4,91,47,95,73,42,60,39,0,0,0,0,0,0,0,0,0
0,0,90,84,27,14,17,10,8,46,1,29,42,54,20,98,66,48,22,25,61,99,95,50,68,56,31,77,18,55,47,87,15,94,43,82,45,7,11,9,44,76,62,71,96,100,73,97,23,63,70,21,0,0,0,0,0,0,0,0,0,0,0,0
0,0,99,22,65,7,78,58,26,72,76,6,17,68,96,37,48,46,11,75,18,70,86,50,33,91,93,38,47,23,51,10,90,97,84,60,81,36,67,30,29,80,94,57,98,5,1,43,24,21,53,59,89,87,62,83,44,20,0,0,0,0,0,0
0,0,53,97,25,64,14,13,44,43,12,18,46,26,45,100,9,16,87,72,74,21,56,94,80,52,5,6,48,33,10,24,40,96,73,32,95,35,7,3,47,39,37,36,92,4,79,29,61,28,65,59,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82,33,7,83,84,78,94,51,8,1,17,22,28,16,74,14,29,68,79,38,25,21,66,55,30,44,13,71,4,67,70,85,72,9,96,11,18,47,73,87,23,26,15,34,90,57,6,97,89,77,76,45,0,0,0,0,0,0,0,0,0,0
0,0,65,42,63,41,14,68,69,77,79,74,50,60,32,49,73,16,48,51,44,4,40,80,75,54,22,82,84,67,20,58,46,86,27,90,2,72,8,89,87,36,15,28,98,71,7,94,21,34,59,95,55,25,56,0,0,0,0,0,0,0,0,0
0,0,96,77,1,68,92,5,89,74,32,37,55,19,70,33,15,83,20,12,78,88,18,71,45,93,14,7,61,40,69,39,43,44,65,76,91,54,41,16,94,30,56,100,84,86,80,17,53,73,66,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,81,19,58,56,23,87,27,7,12,54,15,51,64,16,62,88,33,44,20,37,26,9,99,78,2,39,30,79,86,17,69,73,82,21,72,24,95,93,48,98,59,57,63,96,43,4,71,29,76,38,14,68,91,100,67,60,0,0,0,0,0,0
0,0,32,52,43,81,78,98,6,85,54,67,84,82,83,38,21,28,49,36,57,95,19,59,88,69,10,62,1,53,65,34,37,26,50,75,91,99,22,2,47,58,8,61,86,92,70,55,40,27,4,93,64,13,97,71,0,0,0,0,0,0,0,0
0,0,6,5,98,80,43,21,83,8,24,86,56,10,62,19,84,50,36,68,14,17,16,63,7,52,90,47,100,29,39,37,75,78,69,70,40,44,79,61,51,76,66,82,9,97,74,71,85,32,18,31,27,64,53,89,93,0,0,0,0,0,0,0
0,0,16,100,32,79,35,38,23,90,57,65,64,27,98,85,66,44,82,40,52,34,54,7,22,30,33,73,67,93,58,8,56,19,28,29,41,24,36,48,60,87,59,31,61,50,74,25,4,95,86,92,68,37,3,43,0,0,0,0,0,0,0,0
0,0,100,86,40,12,33,85,77,56,37,36,81,18,25,68,94,63,30,55,53,76,91,13,54,45,60,6,89,28,22,47,72,31,15,64,92,41,61,20,38,4,80,23,21,58,14,16,3,69,82,35,71,51,0,0,0,0,0,0,0,0,0,0
0,0,76,21,28,82,7,9,41,65,50,6,49,58,18,55,2,45,43,81,48,88,96,75,37,94,61,92,23,46,97,19,68,15,85,83,80,47,87,26,16,69,71,51,12,38,73,70,78,30,39,74,59,0,0,0,0,0,0,0,0,0,0,0
0,0,10,89,93,35,41,92,86,40,71,53,2,3,70,16,43,5,4,97,46,62,57,48,31,21,29,44,50,79,85,12,49,76,77,42,47,95,82,23,66,1,73,11,18,19,38,39,22,100,24,91,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,52,90,57,21,45,32,22,77,73,100,35,82,25,7,54,19,91,31,92,5,18,96,48,61,23,95,89,6,70,24,78,37,88,55,71,75,26,12,58,56,33,42,50,63,98,10,76,86,80,13,0,0,0,0,0,0,0,0,0,0,0
0,0,36,30,13,28,55,25,49,78,82,99,5,83,45,48,90,40,93,95,72,51,70,32,27,43,3,9,97,59,26,20,1,46,19,68,61,91,76,39,96,31,84,14,74,17,52,2,73,29,22,71,0,0,0,0,0,0,0,0,0,0,0,0
