0,0,35,62,90,67,37,48,31,55,5,91,30,100,70,2,23,97,96,76,15,52,41,88,18,63,57,72,38,92,49,21,1,78,71,0,0,0,0,0,0,0,0,0,0,0
0,0,15,77,75,7,87,35,85,8,62,98,63,46,96,40,41,55,64,74,16,25,34,61,60,59,82,89,29,44,6,97,57,73,90,88,11,0,0,0,0,0,0,0,0,0
0,0,89,91,77,37,85,28,84,23,38,55,79,63,24,12,58,65,67,62,49,70,46,5,73,30,57,20,6,40,50,97,21,56,81,80,99,68,7,74,100,88,0,0,0,0
0,0,96,15,19,95,38,33,62,51,28,16,37,94,45,50,3,49,83,18,65,21,93,75,42,97,60,43,4,40,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,6,64,62,43,72,41,13,74,51,39,20,100,47,93,8,53,4,70,36,15,63,25,82,26,91,49,10,85,69,56,84,23,19,0,0,0,0,0,0,0,0,0,0
0,0,24,49,85,58,69,4,37,92,73,61,15,77,19,63,38,7,2,54,27,90,75,83,23,10,88,50,5,55,31,81,86,17,45,40,0,0,0,0,0,0,0,0,0,0
0,0,44,23,99,19,71,8,11,47,4,97,60,20,81,90,63,35,65,17,40,76,37,95,59,1,22,34,48,26,43,46,27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,95,97,29,35,73,68,49,17,19,32,71,80,4,67,87,15,9,69,45,94,28,40,88,77,60,31,42,10,53,33,50,90,65,74,0,0,0,0,0,0,0,0,0
0,0,58,31,81,38,60,36,14,69,99,40,19,66,45,30,91,4,9,76,27,77,87,5,94,1,15,65,85,82,25,33,67,51,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65,91,88,34,48,43,14,24,8,6,84,81,62,72,7,42,86,89,59,10,94,41,30,27,75,97,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62,45,7,40,78,10,79,31,61,37,36,81,91,1,27,20,82,84,49,17,52,32,83,16,58,2,15,42,24,60,28,14,5,99,98,88,0,0,0,0,0,0,0,0
0,0,74,52,24,19,29,58,20,7,22,62,12,49,65,9,83,23,87,69,93,88,82,26,43,77,60,72,5,100,11,41,6,27,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82,99,91,98,57,88,12,72,70,67,71,77,55,48,14,87,61,95,83,58,52,43,23,44,62,59,56,1,93,63,46,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,73,29,88,92,32,93,23,12,46,25,84,22,15,9,11,66,31,90,60,13,56,86,42,50,63,35,28,83,71,38,99,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,67,64,88,86,34,9,59,63,80,13,76,75,11,46,37,15,77,12,26,97,16,21,41,45,54,10,8,47,23,1,90,14,2,50,84,68,89,93,0,0,0,0,0,0
0,0,8,83,92,97,5,89,80,46,11,35,23,65,90,50,10,57,39,56,20,98,93,99,74,26,22,88,68,43,3,71,29,41,52,69,18,87,48,85,4,59,77,0,0,0
0,0,53,17,44,60,22,95,98,90,70,54,23,1,65,7,2,55,64,72,32,37,81,69,26,96,74,100,40,39,18,36,94,34,42,4,31,51,20,12,0,0,0,0,0,0
0,0,28,80,91,47,7,92,85,45,75,9,83,74,94,64,73,97,16,25,46,36,18,56,55,14,30,71,93,8,13,4,12,10,0,0,0,0,0,0,0,0,0,0,0,0
0,0,46,11,59,66,1,34,97,47,43,52,62,24,12,6,56,23,49,25,54,75,45,8,17,58,72,55,38,4,7,85,29,36,88,63,48,15,50,0,0,0,0,0,0,0
0,0,19,35,94,40,22,84,29,75,67,96,17,1,79,43,50,64,95,55,69,27,41,93,25,12,70,46,11,30,53,45,33,76,78,52,56,18,83,0,0,0,0,0,0,0
0,0,82,94,27,30,6,55,69,97,36,73,18,96,56,45,22,53,16,71,100,41,66,62,5,4,48,9,98,84,90,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,54,40,18,63,75,39,85,96,66,60,90,59,43,95,8,34,33,20,78,7,62,14,51,55,5,88,9,13,73,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,73,50,97,46,99,75,34,88,17,93,60,56,2,91,83,62,78,59,48,87,16,27,67,37,3,53,86,74,55,92,64,42,79,0,0,0,0,0,0,0,0,0,0
0,0,8,97,82,37,27,63,3,5,24,60,71,57,78,23,96,56,68,46,74,9,70,48,67,41,33,100,79,1,38,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,93,26,17,18,66,98,46,7,28,82,14,57,74,9,54,62,70,40,24,19,72,80,76,5,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,46,71,33,99,89,13,31,43,30,24,60,86,88,84,35,52,39,20,41,11,49,96,68,67,26,1,54,55,66,18,27,94,25,78,16,4,38,0,0,0,0,0,0,0
0,0,100,2,52,42,50,33,82,84,8,69,4,96,44,66,64,54,62,80,19,85,55,39,63,61,15,40,81,60,57,97,68,91,32,0,0,0,0,0,0,0,0,0,0,0
0,0,50,46,40,31,91,45,53,80,51,20,54,85,98,26,86,88,74,22,29,24,33,38,35,25,3,41,56,83,23,34,21,44,49,99,55,52,0,0,0,0,0,0,0,0
0,0,94,50,7,56,80,41,68,55,87,35,8,53,74,33,3,83,14,20,39,70,72,15,38,63,92,24,44,66,25,97,71,91,84,22,86,11,82,4,62,54,81,0,0,0
0,0,25,28,29,35,5,83,67,99,57,59,80,52,72,22,82,73,61,62,27,71,56,90,76,91,1,16,96,84,31,9,17,87,24,64,69,0,0,0,0,0,0,0,0,0
0,0,77,24,80,82,44,18,95,17,66,46,78,94,15,73,14,37,8,7,29,54,42,36,86,61,69,74,89,31,67,5,85,63,6,32,93,22,0,0,0,0,0,0,0,0
0,0,92,8,62,51,47,89,37,7,56,46,40,69,35,6,76,80,31,34,45,44,52,1,60,100,79,87,53,30,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19,22,13,37,35,51,62,90,39,96,2,98,66,60,48,85,9,61,17,47,3,25,33,56,52,6,81,78,31,42,65,86,28,44,30,0,0,0,0,0,0,0,0,0
0,0,46,55,36,43,24,15,31,75,49,87,72,86,76,88,81,39,6,9,3,85,40,50,21,57,30,10,18,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,93,6,58,28,87,72,37,25,54,79,56,11,86,84,70,49,78,32,85,17,29,98,88,61,21,12,34,81,53,97,26,19,59,0,0,0,0,0,0,0,0,0,0
0,0,77,72,20,89,59,8,18,14,2,92,73,31,79,15,10,26,70,40,24,65,48,50,32,41,58,66,76,43,71,33,56,45,19,1,69,91,0,0,0,0,0,0,0,0
0,0,88,22,63,73,43,19,94,82,98,50,28,71,1,78,38,17,27,33,72,48,55,39,23,7,35,21,91,90,52,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,31,15,43,59,85,92,67,88,37,90,62,39,48,58,60,47,65,96,49,63,54,5,35,83,75,40,74,20,87,12,70,26,22,71,19,84,50,97,99,0,0,0,0
0,0,68,60,11,94,2,83,95,91,73,62,54,47,25,52,15,3,42,44,76,43,99,65,5,82,67,20,63,35,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32,50,25,73,9,15,36,84,30,69,98,7,71,10,13,21,87,59,75,86,43,78,61,29,81,63,37,95,68,6,14,53,55,17,47,76,38,23,45,51,0,0,0,0
0,0,40,78,31,58,2,46,9,42,32,20,49,26,96,56,70,84,100,38,73,75,54,47,91,59,67,8,7,17,23,53,44,39,60,72,18,12,64,76,0,0,0,0,0,0
0,0,53,90,62,27,76,52,26,93,51,83,96,75,80,57,30,11,79,64,5,95,47,12,63,82,99,9,91,50,81,97,23,78,32,8,0,0,0,0,0,0,0,0,0,0
0,0,62,6,41,32,61,23,50,8,29,43,36,65,86,79,99,18,93,52,58,60,10,56,89,76,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,92,27,13,17,73,68,54,24,40,77,89,60,86,1,28,25,78,23,72,75,14,42,11,90,55,56,97,88,31,67,47,33,59,91,16,0,0,0,0,0,0,0,0,0
0,0,27,33,30,87,66,6,88,43,82,32,59,51,58,79,26,10,67,13,2,76,85,96,86,80,68,18,19,49,41,4,92,75,21,28,31,69,0,0,0,0,0,0,0,0
0,0,82,84,2,18,97,83,13,24,68,99,14,23,90,37,61,5,33,36,71,88,95,51,66,42,92,16,77,28,7,76,52,69,15,0,0,0,0,0,0,0,0,0,0,0
0,0,13,46,32,6,24,10,57,89,16,9,43,60,70,93,20,99,95,100,22,65,40,66,12,2,11,72,96,88,90,82,91,97,0,0,0,0,0,0,0,0,0,0,0,0
0,0,72,95,88,37,14,34,35,100,33,80,69,60,56,17,12,90,68,51,71,52,61,81,87,65,62,58,50,53,57,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63,91,31,90,37,32,85,49,84,92,19,44,34,96,54,86,23,12,52,8,45,62,64,27,6,5,83,7,58,55,76,30,78,74,56,53,51,57,0,0,0,0,0,0
0,0,40,7,61,48,87,12,70,15,39,52,62,49,5,97,4,78,83,99,17,82,74,98,11,6,58,47,63,66,68,59,90,91,14,32,0,0,0,0,0,0,0,0,0,0
0,0,24,93,28,40,76,90,15,70,50,75,9,94,30,86,84,74,98,80,81,27,99,4,54,82,97,35,53,63,48,31,21,52,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,6,72,31,28,62,15,87,96,67,50,36,51,75,74,57,35,3,71,70,58,56,42,32,47,88,12,100,79,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,78,30,81,48,33,95,93,20,67,50,68,88,76,44,27,69,94,87,51,79,99,75,46,72,92,97,7,52,59,80,53,56,91,71,0,0,0,0,0,0,0,0,0
0,0,35,72,77,36,69,86,79,93,89,68,74,64,44,24,25,48,7,33,4,76,82,10,85,51,45,62,98,99,87,5,34,32,27,9,56,0,0,0,0,0,0,0,0,0
0,0,36,6,34,25,62,55,47,38,39,78,94,50,10,12,18,20,35,4,26,56,99,42,76,59,3,1,85,92,37,33,74,58,98,83,0,0,0,0,0,0,0,0,0,0
0,0,100,38,90,12,99,46,37,32,82,34,1,11,7,45,80,75,48,28,31,52,16,5,30,83,64,81,72,29,69,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19,29,90,5,83,17,31,67,47,72,77,7,78,3,66,93,84,22,88,38,62,39,99,52,80,21,96,53,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,38,88,41,74,48,49,34,23,59,76,87,9,7,37,22,26,18,70,24,100,92,65,51,68,30,75,66,29,53,97,95,54,17,80,52,0,0,0,0,0,0,0,0,0
0,0,93,23,80,30,48,49,10,34,71,100,67,94,57,95,21,43,6,8,60,83,77,98,37,56,42,18,27,58,36,84,76,45,64,0,0,0,0,0,0,0,0,0,0,0
0,0,96,32,12,39,91,16,86,40,41,71,19,82,58,20,28,29,68,1,3,63,99,55,89,66,23,67,9,31,22,27,84,48,47,61,36,37,0,0,0,0,0,0,0,0
0,0,55,50,83,7,46,25,99,59,76,47,70,6,74,86,10,77,45,65,16,23,75,69,81,17,18,48,91,98,27,52,72,100,26,21,0,0,0,0,0,0,0,0,0,0
0,0,39,76,12,14,3,32,56,6,26,53,93,83,13,61,65,77,23,2,52,92,25,48,80,7,69,43,50,9,41,22,18,34,74,60,95,0,0,0,0,0,0,0,0,0
0,0,58,72,73,15,50,38,53,48,92,88,67,90,84,64,78,32,86,56,96,51,97,85,3,59,8,52,55,49,28,66,35,65,87,19,62,7,0,0,0,0,0,0,0,0
0,0,83,7,43,65,58,13,15,50,89,4,8,16,37,18,44,27,46,70,22,5,24,32,91,87,64,55,36,10,81,67,98,31,84,96,61,34,21,0,0,0,0,0,0,0
0,0,92,82,91,59,40,24,61,69,34,1,27,83,84,62,39,89,28,36,37,31,42,35,41,95,79,3,25,70,16,38,33,76,12,45,15,0,0,0,0,0,0,0,0,0
0,0,86,5,100,91,99,39,85,61,12,95,7,77,15,72,94,90,63,26,79,29,33,71,84,82,24,60,22,2,54,98,34,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,81,32,77,11,22,1,34,53,91,99,96,59,73,56,90,4,36,74,68,87,37,100,50,16,94,38,5,24,55,28,25,20,79,0,0,0,0,0,0,0,0,0,0,0
0,0,30,62,80,53,96,36,42,33,28,76,87,13,94,81,35,64,82,90,17,14,84,71,31,5,78,43,12,86,1,66,52,26,16,34,20,0,0,0,0,0,0,0,0,0
0,0,20,51,30,23,27,28,45,44,90,8,41,58,52,80,61,87,55,81,6,77,25,75,53,65,68,76,29,69,7,57,40,49,86,60,64,47,93,0,0,0,0,0,0,0
0,0,60,41,98,30,13,55,15,69,75,76,26,72,65,52,10,94,48,68,35,40,28,20,18,61,16,53,57,1,100,56,24,92,6,22,91,0,0,0,0,0,0,0,0,0
0,0,97,78,19,95,98,56,37,30,68,69,88,90,27,65,43,48,86,12,17,45,55,73,31,36,51,79,34,16,81,93,20,13,4,0,0,0,0,0,0,0,0,0,0,0
0,0,32,23,66,29,46,69,12,49,67,38,53,42,75,64,57,97,87,5,24,79,78,77,50,96,6,16,92,100,86,10,39,68,84,54,36,44,0,0,0,0,0,0,0,0
0,0,23,98,74,7,76,40,93,35,54,33,5,94,22,82,6,10,81,77,66,42,64,80,43,3,71,50,28,70,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,40,64,79,18,32,78,77,27,48,14,46,73,51,62,58,39,3,38,57,23,10,54,42,97,98,84,44,50,35,65,74,13,28,20,81,55,0,0,0,0,0,0,0,0
0,0,4,24,90,68,80,19,95,51,78,41,17,76,58,81,38,20,14,15,5,75,92,28,85,45,54,3,39,93,16,35,8,6,46,62,83,56,10,64,7,69,0,0,0,0
0,0,45,96,61,73,86,10,3,70,21,68,27,51,36,62,44,72,16,14,93,57,64,13,59,22,74,60,5,11,39,97,12,63,76,92,82,80,48,33,67,0,0,0,0,0
0,0,33,56,48,90,91,29,98,55,97,70,82,46,26,20,62,61,96,94,1,18,9,3,99,53,2,93,58,43,73,87,75,10,31,39,5,0,0,0,0,0,0,0,0,0
0,0,23,19,48,87,44,39,53,30,35,9,6,3,60,50,2,100,98,17,37,43,65,82,92,76,75,70,34,97,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,51,5,75,7,91,81,97,42,68,28,49,6,39,71,65,55,69,62,98,50,80,43,11,24,45,32,38,53,25,74,47,36,57,15,0,0,0,0,0,0,0,0,0
0,0,11,10,33,100,56,53,8,80,24,36,78,26,69,89,81,94,20,38,25,83,19,15,1,34,48,7,4,64,6,74,90,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,72,65,59,62,47,30,29,27,32,42,96,88,38,39,71,86,36,83,23,14,58,49,46,20,63,97,61,31,41,78,92,82,73,50,0,0,0,0,0,0,0,0,0,0
0,0,17,42,88,21,76,73,19,2,30,26,57,1,68,67,79,60,86,75,94,74,41,52,50,34,51,36,48,45,3,31,69,28,14,83,97,0,0,0,0,0,0,0,0,0
0,0,39,11,41,7,28,31,1,6,32,53,44,59,87,30,36,3,93,88,63,8,68,55,45,98,75,94,72,60,12,91,80,95,81,58,79,76,66,0,0,0,0,0,0,0
0,0,73,19,52,35,28,88,17,22,76,29,56,4,95,93,59,2,10,7,23,96,77,6,36,85,57,54,91,97,31,25,92,66,13,42,8,60,82,0,0,0,0,0,0,0
0,0,79,47,92,87,44,8,26,14,46,20,63,22,56,34,31,91,42,99,71,9,6,55,74,54,97,88,36,48,98,75,67,21,7,0,0,0,0,0,0,0,0,0,0,0
0,0,62,3,54,37,46,55,83,43,88,67,19,12,60,30,11,34,35,26,87,64,63,18,81,99,52,8,14,68,25,44,80,7,69,66,0,0,0,0,0,0,0,0,0,0
0,0,72,55,1,7,59,18,46,65,62,85,99,41,71,97,32,3,45,77,78,30,17,63,24,56,10,60,2,44,75,95,50,64,84,82,35,0,0,0,0,0,0,0,0,0
0,0,99,77,92,28,20,71,26,64,73,74,12,49,72,60,85,83,19,81,15,13,10,70,36,79,33,6,100,96,31,2,56,25,35,50,58,16,0,0,0,0,0,0,0,0
0,0,99,64,15,78,82,93,6,59,25,31,76,40,53,95,10,62,7,37,66,47,42,8,52,45,75,33,26,5,34,81,67,49,57,29,73,0,0,0,0,0,0,0,0,0
0,0,61,37,71,52,45,62,59,13,8,14,84,42,9,96,72,49,35,6,73,56,79,67,86,51,80,26,43,87,33,99,27,29,7,85,48,18,21,22,0,0,0,0,0,0
0,0,58,18,93,70,75,33,86,11,6,62,59,99,10,72,21,29,30,31,26,36,65,64,88,90,95,14,35,32,22,66,77,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,98,83,68,40,81,53,93,63,90,34,88,48,76,72,85,13,51,18,89,30,31,5,70,71,84,66,69,35,17,62,74,99,59,20,38,82,0,0,0,0,0,0,0,0
0,0,66,12,54,26,65,52,39,93,44,51,50,41,34,92,70,10,91,11,40,76,37,100,32,80,97,89,23,71,64,3,53,5,84,18,7,60,49,77,0,0,0,0,0,0
0,0,24,70,44,46,17,35,50,80,84,3,61,78,91,53,34,1,77,12,69,21,4,47,74,29,51,40,96,60,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,93,21,91,35,14,34,39,76,44,72,16,79,47,32,86,31,84,83,43,24,62,27,38,53,23,18,80,63,75,8,97,94,45,3,6,100,49,55,0,0,0,0,0,0
0,0,35,32,57,54,5,71,58,63,14,62,47,83,18,10,24,37,70,16,88,82,52,44,23,100,87,84,36,31,46,43,7,38,64,27,90,0,0,0,0,0,0,0,0,0
0,0,88,10,89,95,57,19,11,14,78,90,100,38,64,30,49,74,71,91,98,6,12,62,36,76,28,41,97,43,63,1,21,33,17,70,9,85,81,5,99,0,0,0,0,0
0,0,18,87,2,76,28,27,56,24,75,22,37,5,19,40,98,3,23,79,6,31,97,29,26,61,95,21,32,72,94,83,91,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,45,63,33,9,47,76,71,11,85,19,52,72,20,43,32,92,95,27,82,36,4,15,74,89,10,55,60,35,94,53,96,87,37,90,17,0,0,0,0,0,0,0,0,0
0,0,77,80,68,93,78,31,82,94,64,75,99,69,85,57,95,98,13,25,51,65,66,9,72,55,36,2,67,54,62,53,27,30,22,84,21,41,37,0,0,0,0,0,0,0
0,0,71,1,61,11,15,89,14,13,10,68,94,21,47,96,46,57,37,50,86,51,5,55,59,81,20,32,8,91,67,79,53,65,92,60,41,38,34,49,19,74,45,72,0,0
0,0,50,80,67,70,66,98,52,68,28,37,15,35,32,85,95,59,40,20,18,46,5,6,9,96,3,65,54,49,78,58,79,69,61,16,0,0,0,0,0,0,0,0,0,0
0,0,49,52,10,91,32,20,53,5,78,97,24,72,22,11,23,41,66,55,14,9,58,88,21,99,63,89,34,27,13,51,18,77,70,15,46,12,0,0,0,0,0,0,0,0
0,0,5,70,82,96,36,92,20,31,19,50,41,29,89,27,39,9,87,2,75,94,59,38,78,61,28,91,86,8,72,69,88,56,25,17,83,46,26,57,0,0,0,0,0,0
0,0,44,59,29,92,56,35,83,68,37,94,84,74,30,99,100,72,25,95,50,5,58,73,18,55,69,88,89,17,41,27,91,43,13,45,80,0,0,0,0,0,0,0,0,0
0,0,61,4,81,25,71,90,11,65,5,83,78,67,50,26,47,82,59,9,60,55,73,2,29,33,94,22,20,100,31,23,92,80,51,21,42,72,0,0,0,0,0,0,0,0
0,0,11,61,16,49,38,50,12,28,89,71,46,64,74,82,27,47,45,76,9,1,14,68,23,35,67,15,32,69,57,2,86,5,41,10,0,0,0,0,0,0,0,0,0,0
0,0,33,7,86,74,100,58,8,79,55,16,39,71,46,63,75,66,68,81,24,6,60,83,34,3,69,54,35,25,64,53,19,18,44,67,40,1,0,0,0,0,0,0,0,0
0,0,49,68,5,10,41,2,72,54,19,53,30,58,60,42,24,37,59,36,67,100,95,46,71,93,43,18,21,92,83,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,66,6,32,26,58,12,97,78,9,11,41,95,44,23,96,37,33,59,64,27,60,39,57,45,90,62,87,81,80,38,71,50,69,46,30,15,92,7,0,0,0,0,0
0,0,73,58,29,16,83,52,53,59,93,64,75,55,11,30,80,77,23,92,12,17,60,24,15,81,18,37,44,85,79,62,36,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,57,83,39,86,67,56,75,46,4,79,90,78,88,68,96,47,50,51,21,80,65,14,29,6,24,55,35,74,44,94,15,60,85,8,16,95,0,0,0,0,0,0,0
0,0,73,44,15,80,33,8,86,70,11,92,41,98,93,24,22,74,12,79,45,52,7,85,77,81,51,57,43,62,27,91,78,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,38,58,65,7,52,73,78,96,77,28,15,23,66,76,35,9,42,39,81,91,37,69,51,60,75,92,13,80,27,30,36,25,44,48,100,0,0,0,0,0,0,0,0,0
0,0,78,16,21,23,84,76,53,28,97,26,59,51,81,39,6,55,56,25,50,31,14,24,69,44,35,82,29,95,42,92,3,65,79,18,45,67,0,0,0,0,0,0,0,0
0,0,24,6,31,88,68,53,1,61,75,8,12,74,85,95,33,49,93,91,23,30,72,29,44,51,78,20,57,82,13,5,90,11,67,100,14,10,0,0,0,0,0,0,0,0
0,0,51,11,86,70,46,7,9,44,68,82,84,28,49,30,50,32,23,1,56,67,41,5,88,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
