0,0,94,25,1,86,51,84,34,42,99,5,13,48,90,80,8,31,65,67,75,38,78,10,6,16,39,97,15,27,72,12,26,33,9,3,19,47,20,73,93,95,36,55,37,69,50,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,91,72,4,80,43,85,49,20,19,38,54,90,14,53,21,27,26,57,17,51,95,37,40,6,5,63,11,78,87,92,59,82,2,58,68,39,44,83,32,31,81,24,16,73,74,23,97,66,69,28,0,0,0,0,0,0,0,0
0,0,19,65,54,32,16,53,69,44,85,80,23,79,68,49,92,88,15,75,81,48,9,2,60,31,100,66,39,5,22,14,90,57,63,46,62,18,72,67,11,41,13,73,21,64,30,51,0,0,0,0,0,0,0,0,0,0,0,0
0,0,44,93,61,36,24,62,14,66,30,79,76,56,6,27,34,17,40,21,49,5,94,55,33,53,31,29,13,73,39,63,7,41,35,37,11,69,58,15,8,10,81,74,80,96,92,2,82,45,4,20,75,85,60,26,0,0,0,0
0,0,31,73,71,99,19,4,24,35,37,74,39,100,40,91,26,50,87,43,58,32,65,92,82,8,13,63,75,42,83,20,93,38,80,84,51,53,60,14,85,21,88,59,17,96,61,48,89,66,69,97,29,11,0,0,0,0,0,0
0,0,52,85,81,19,100,48,24,74,15,57,90,42,5,25,11,70,97,55,75,67,18,73,1,91,88,32,41,14,8,23,95,6,36,28,46,17,98,26,60,51,20,21,68,66,92,65,99,80,63,31,38,37,0,0,0,0,0,0
0,0,41,72,100,83,81,37,75,1,51,54,10,58,71,3,14,24,23,22,29,5,66,34,21,8,26,87,53,16,50,38,93,85,84,60,20,70,97,67,6,74,44,76,15,79,32,52,80,19,0,0,0,0,0,0,0,0,0,0
0,0,5,46,59,19,2,75,36,1,85,90,79,98,92,17,69,43,44,88,80,97,3,67,12,42,91,13,72,22,70,60,63,81,86,28,24,41,74,45,89,52,6,21,53,71,65,48,55,50,20,0,0,0,0,0,0,0,0,0
0,0,75,26,93,52,48,69,38,22,2,62,100,20,73,50,56,7,64,87,72,60,40,90,19,1,45,94,12,39,14,53,46,44,15,9,37,11,55,29,76,10,49,23,13,83,17,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,89,36,67,87,99,64,97,81,70,45,90,28,50,32,56,40,30,19,27,2,93,12,78,75,34,22,47,80,24,43,58,21,18,8,13,1,48,88,57,91,65,20,25,49,69,61,86,26,63,96,0,0,0,0,0,0,0,0
0,0,92,86,78,66,94,39,34,36,2,41,17,37,59,24,75,76,14,1,63,33,64,54,29,4,79,77,22,6,25,62,71,49,15,65,32,11,42,47,72,51,10,68,16,31,91,90,60,88,26,44,40,0,0,0,0,0,0,0
0,0,100,80,58,69,85,34,51,75,68,97,7,26,43,79,74,70,46,92,59,23,96,81,61,90,82,45,78,33,98,12,17,29,93,38,57,88,31,35,49,21,77,25,86,10,6,47,76,94,0,0,0,0,0,0,0,0,0,0
0,0,82,43,2,55,57,68,89,49,30,97,83,58,20,76,22,67,78,73,77,25,8,32,56,16,11,51,98,9,75,13,31,100,87,23,90,15,40,44,74,81,91,18,60,52,95,47,19,62,99,61,54,28,64,63,85,0,0,0
0,0,14,99,27,59,67,18,49,50,56,40,85,95,11,44,12,69,75,77,37,83,30,97,43,70,78,39,65,16,28,35,87,51,88,91,53,3,23,93,36,76,68,31,21,80,86,15,45,0,0,0,0,0,0,0,0,0,0,0
0,0,10,82,77,59,76,29,46,21,80,11,58,4,86,92,23,79,40,27,67,49,66,19,30,94,38,31,89,42,44,32,13,15,12,2,72,81,45,6,28,100,91,14,60,39,20,83,73,0,0,0,0,0,0,0,0,0,0,0
0,0,42,31,36,28,100,19,66,23,33,74,44,9,34,25,27,60,98,17,10,6,59,83,81,69,3,7,55,73,54,58,46,88,52,86,21,26,85,92,70,16,48,95,97,49,72,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,52,65,47,69,37,64,55,49,58,18,2,70,80,9,68,98,48,61,76,11,77,28,31,73,8,4,46,41,42,32,17,89,54,13,86,87,14,34,90,23,25,5,30,62,97,82,0,0,0,0,0,0,0,0,0,0,0,0
0,0,67,19,34,25,13,65,89,94,80,64,72,81,87,18,54,93,6,73,75,50,24,70,62,55,16,43,44,17,30,10,52,21,5,22,97,51,32,42,92,9,28,26,12,37,86,49,57,85,76,48,0,0,0,0,0,0,0,0
0,0,33,18,97,38,11,82,76,74,67,91,15,73,6,35,51,85,19,3,60,63,84,16,1,34,42,21,52,78,28,54,36,92,7,59,46,66,90,30,56,93,65,80,10,53,79,99,22,98,26,0,0,0,0,0,0,0,0,0
0,0,44,83,16,14,50,56,26,78,58,70,13,88,42,86,10,57,4,80,54,69,68,33,6,19,60,43,65,12,36,31,99,59,24,77,53,3,49,35,51,28,52,32,7,47,1,74,95,0,0,0,0,0,0,0,0,0,0,0
0,0,45,85,90,73,26,16,87,33,24,7,29,15,72,3,40,91,42,81,17,83,99,41,5,27,93,86,60,75,67,44,20,48,89,58,98,22,1,56,63,14,19,69,76,12,59,6,96,23,70,2,10,30,0,0,0,0,0,0
0,0,35,9,78,13,68,53,25,64,28,82,74,79,15,76,99,97,41,6,21,19,88,84,100,24,48,95,81,20,85,10,83,17,26,93,14,40,33,5,54,49,77,50,63,22,92,67,98,0,0,0,0,0,0,0,0,0,0,0
0,0,86,38,50,7,81,47,11,84,57,93,12,45,5,26,58,51,55,83,56,89,63,100,44,31,14,43,92,10,85,4,27,22,48,65,60,87,94,28,75,54,64,66,19,2,8,49,9,20,46,0,0,0,0,0,0,0,0,0
0,0,44,72,94,99,53,64,73,61,49,47,100,14,31,58,79,55,17,33,21,81,77,28,68,60,97,63,38,11,52,1,26,20,88,90,42,82,27,62,15,78,30,36,98,41,23,86,66,39,32,0,0,0,0,0,0,0,0,0
0,0,33,36,47,34,68,29,90,83,54,59,27,82,57,43,81,66,61,19,97,41,80,72,17,84,7,25,100,79,93,96,15,62,21,31,65,91,30,78,8,3,94,53,63,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,54,70,7,46,12,53,33,35,2,93,24,77,1,15,75,31,65,76,10,27,37,17,74,14,45,84,73,8,79,78,18,26,28,16,90,92,25,9,38,80,13,63,100,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,43,47,1,27,55,18,4,66,25,44,5,42,26,45,46,15,90,49,50,65,2,24,80,91,52,20,14,84,78,9,60,79,93,61,21,48,85,29,53,88,70,17,37,75,10,68,41,28,92,12,94,36,89,95,0,0,0,0
0,0,78,12,100,15,43,73,60,70,58,19,77,80,74,35,72,9,95,49,75,44,42,83,99,62,27,29,56,66,4,8,53,2,84,40,37,36,32,91,52,38,88,48,41,50,51,97,3,96,0,0,0,0,0,0,0,0,0,0
0,0,54,2,39,10,73,92,80,76,55,12,87,16,41,23,3,38,7,90,66,79,99,5,37,49,48,26,56,11,25,82,15,6,32,85,4,88,45,67,1,46,69,63,20,71,83,84,52,95,43,35,27,64,0,0,0,0,0,0
0,0,70,4,35,89,48,37,1,40,13,86,41,72,56,82,76,25,18,20,53,36,98,57,60,2,9,6,58,68,39,22,63,33,32,79,16,52,55,51,15,80,42,69,12,11,77,81,30,46,0,0,0,0,0,0,0,0,0,0
0,0,6,10,98,84,37,95,38,58,45,89,44,76,71,68,65,75,41,88,97,32,61,87,25,74,94,34,99,49,39,55,50,17,80,83,40,24,67,47,26,18,70,54,23,66,91,4,79,0,0,0,0,0,0,0,0,0,0,0
0,0,56,23,62,83,15,4,77,12,6,17,47,92,61,20,71,86,67,96,57,55,28,99,41,48,79,27,52,72,45,43,60,90,80,34,19,1,50,32,25,69,24,51,10,38,33,11,76,97,91,89,36,68,2,100,42,0,0,0
0,0,14,73,32,35,30,54,69,8,86,63,74,84,17,6,71,70,38,4,5,16,24,36,37,11,45,1,47,9,50,78,88,18,79,100,87,60,41,27,53,89,13,96,48,81,72,90,40,28,65,0,0,0,0,0,0,0,0,0
0,0,67,44,45,53,88,17,9,23,69,59,36,6,4,82,77,86,78,41,51,81,65,89,5,92,39,31,60,90,26,28,68,34,43,46,50,32,64,66,38,58,73,98,61,85,1,33,83,49,0,0,0,0,0,0,0,0,0,0
0,0,60,96,2,59,80,14,81,19,27,13,78,61,53,54,58,28,10,41,88,24,77,83,40,98,82,91,26,70,48,22,64,32,30,25,35,44,49,55,4,20,39,12,92,15,17,79,56,6,43,52,51,0,0,0,0,0,0,0
0,0,86,79,55,18,43,5,20,62,24,91,69,81,27,37,11,78,84,94,95,61,16,28,39,17,12,25,6,93,88,8,45,100,46,59,40,51,14,36,41,77,70,58,98,66,83,99,10,53,44,47,21,97,23,56,0,0,0,0
0,0,10,60,62,19,68,17,99,98,13,95,75,84,44,78,48,30,54,76,23,92,70,26,31,88,18,61,66,29,71,4,38,46,42,79,24,93,33,53,51,2,58,57,12,86,90,7,64,8,55,9,0,0,0,0,0,0,0,0
0,0,22,47,73,1,18,37,69,77,2,88,85,51,15,36,42,59,29,86,35,62,84,20,46,80,21,99,26,39,14,49,10,17,31,3,57,95,63,41,8,16,92,53,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,90,18,84,97,30,3,89,57,47,95,45,54,8,78,50,77,58,9,46,56,82,32,72,25,4,10,59,22,61,48,36,79,67,98,55,12,49,64,44,6,83,86,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,24,52,37,34,67,32,72,55,48,50,19,26,35,9,92,59,87,83,79,13,23,58,63,73,51,71,16,12,56,20,96,3,98,21,65,40,31,81,64,94,68,99,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,64,93,37,32,33,56,7,21,53,76,81,44,26,12,47,77,62,48,66,70,97,80,49,3,75,82,18,88,87,83,28,11,30,72,41,85,71,78,34,74,43,91,86,45,55,15,67,61,57,59,20,16,99,0,0,0,0,0
0,0,24,15,46,38,41,16,47,43,39,37,12,84,57,25,6,74,98,81,21,23,89,97,99,11,50,28,68,52,69,40,64,100,13,1,72,54,36,91,29,27,49,56,9,59,80,4,61,17,44,34,19,0,0,0,0,0,0,0
0,0,20,29,45,42,39,54,77,9,36,93,66,41,34,51,38,19,85,28,7,97,68,11,90,27,10,53,94,98,63,87,69,96,23,70,91,16,8,35,37,72,61,30,62,83,92,4,57,49,88,52,59,33,22,43,44,81,24,0
0,0,50,93,40,2,57,47,97,54,96,27,8,44,92,41,100,45,18,22,81,60,12,10,4,42,24,98,28,61,34,58,56,17,65,16,66,87,9,51,64,70,99,29,6,37,84,5,23,33,32,80,0,0,0,0,0,0,0,0
0,0,10,85,53,71,79,29,91,54,63,15,72,55,25,94,8,57,60,43,61,89,41,83,3,80,75,98,18,66,58,5,9,4,77,59,100,20,95,7,39,24,17,31,33,76,73,50,96,52,78,32,0,0,0,0,0,0,0,0
0,0,52,54,9,43,31,88,57,100,48,26,24,27,75,42,73,19,21,61,39,2,17,55,62,68,85,45,97,53,91,20,67,82,69,79,33,18,78,22,13,90,83,71,96,30,86,60,14,34,66,29,92,36,5,81,0,0,0,0
0,0,37,35,97,14,91,5,10,98,96,62,54,51,1,23,64,69,3,34,53,48,12,13,79,33,50,66,95,20,32,60,24,61,25,81,46,82,21,78,42,52,11,76,41,29,87,39,70,9,44,0,0,0,0,0,0,0,0,0
0,0,21,4,66,19,18,70,39,7,89,29,9,8,12,15,20,86,28,35,2,58,26,40,48,98,17,64,77,22,57,60,50,47,13,36,87,46,79,44,92,93,38,23,49,78,94,24,90,52,0,0,0,0,0,0,0,0,0,0
0,0,96,71,1,18,32,63,88,60,48,77,24,68,37,84,52,89,69,67,17,70,87,56,90,26,25,47,36,74,21,39,3,13,100,35,2,58,81,76,73,8,53,4,97,6,45,46,83,99,12,30,43,0,0,0,0,0,0,0
0,0,69,46,81,54,80,75,93,7,12,55,96,98,97,30,74,38,34,64,44,25,87,82,52,57,27,84,41,51,63,33,68,94,31,88,65,100,11,3,4,1,91,17,50,71,77,13,95,62,43,99,0,0,0,0,0,0,0,0
0,0,67,89,54,31,33,56,38,9,49,23,88,18,29,92,19,52,37,3,25,63,57,69,71,73,42,22,77,39,55,8,68,34,4,64,93,53,50,28,100,96,85,41,45,30,46,58,0,0,0,0,0,0,0,0,0,0,0,0
0,0,92,87,41,96,74,39,69,91,6,37,80,56,9,13,44,18,85,90,83,94,26,7,1,81,53,28,98,88,63,97,70,29,73,51,8,47,4,71,59,34,76,67,46,43,55,42,54,50,0,0,0,0,0,0,0,0,0,0
0,0,68,23,97,40,11,72,25,39,16,22,61,17,14,24,69,44,94,46,78,53,9,79,18,30,31,95,74,1,86,91,60,34,57,83,35,52,70,99,21,29,37,33,88,89,71,36,64,67,77,0,0,0,0,0,0,0,0,0
0,0,8,38,59,86,69,52,48,97,89,22,4,72,100,94,28,18,53,30,29,90,13,24,20,60,67,33,15,80,61,21,82,68,9,35,44,31,84,14,78,74,3,92,95,93,79,75,42,76,34,83,17,0,0,0,0,0,0,0
0,0,14,68,24,99,28,53,80,31,73,92,100,40,90,96,5,65,41,67,10,21,69,94,33,93,22,8,2,86,15,58,32,77,34,51,19,35,59,76,27,52,79,89,23,38,7,83,44,46,0,0,0,0,0,0,0,0,0,0
0,0,45,16,21,89,65,78,42,55,30,29,60,40,13,7,96,17,8,68,41,100,19,93,84,33,76,98,44,58,6,49,9,37,12,14,39,5,74,57,18,63,32,94,22,52,79,64,73,0,0,0,0,0,0,0,0,0,0,0
0,0,54,4,84,74,45,80,76,7,40,86,71,48,60,25,100,61,50,57,82,65,49,53,1,15,92,58,94,73,41,9,85,38,17,72,98,46,14,6,10,43,56,24,87,8,32,31,27,91,42,0,0,0,0,0,0,0,0,0
0,0,35,11,72,58,26,36,44,33,5,79,29,84,76,32,48,50,97,24,8,19,93,31,38,95,17,16,52,53,37,65,28,13,75,2,73,10,87,86,96,99,70,27,89,57,98,90,30,100,68,14,54,67,92,0,0,0,0,0
0,0,69,96,56,55,59,75,63,74,71,77,18,65,97,70,13,3,12,89,27,78,95,42,79,1,29,45,51,41,14,54,17,62,48,93,91,36,52,5,53,20,32,73,15,67,61,8,6,87,50,33,0,0,0,0,0,0,0,0
0,0,99,54,63,78,30,52,96,91,90,40,16,51,21,45,46,38,28,89,3,77,55,58,61,32,97,70,15,31,43,13,62,72,95,18,44,92,23,68,73,88,56,85,50,2,60,71,1,98,93,37,17,65,0,0,0,0,0,0
0,0,78,48,17,99,77,43,54,37,53,57,90,50,18,89,21,22,87,85,61,24,83,64,49,19,15,86,56,11,73,91,38,30,59,40,33,58,20,13,27,80,74,79,34,88,63,47,81,7,25,1,0,0,0,0,0,0,0,0
0,0,58,59,35,69,21,54,5,39,91,90,36,60,24,74,71,19,46,96,86,16,63,88,52,55,97,38,25,15,50,70,6,80,85,44,29,66,82,18,42,10,64,83,94,62,32,92,84,0,0,0,0,0,0,0,0,0,0,0
0,0,66,78,6,36,81,44,59,10,19,67,4,68,71,39,61,54,42,40,93,82,86,62,48,95,18,34,17,21,94,27,52,28,24,14,85,75,25,96,33,99,63,51,91,60,13,46,43,50,37,11,79,0,0,0,0,0,0,0
0,0,35,26,11,10,18,19,2,68,81,50,49,65,69,33,4,96,83,63,3,30,76,67,23,88,64,97,66,53,90,87,41,20,21,5,56,91,40,75,25,47,51,57,8,28,78,42,17,32,44,89,52,0,0,0,0,0,0,0
0,0,18,90,75,56,16,72,26,76,36,82,78,39,33,46,92,23,84,10,11,12,52,27,77,86,7,34,81,67,80,66,70,6,41,64,14,4,28,43,98,48,93,22,60,58,87,30,68,96,25,62,51,73,0,0,0,0,0,0
0,0,12,93,55,36,11,21,87,3,9,14,92,99,42,23,72,6,77,5,67,57,29,90,69,63,75,32,1,95,49,50,88,78,68,27,35,16,58,71,2,79,82,66,81,73,54,98,40,46,47,28,13,0,0,0,0,0,0,0
0,0,82,73,35,83,36,16,42,2,50,17,26,67,18,33,8,45,43,23,56,28,78,5,63,70,90,95,37,47,72,91,14,88,89,44,46,22,20,54,31,86,87,29,53,64,4,75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,55,42,41,89,83,22,19,61,47,3,18,38,13,85,51,48,7,78,15,8,32,34,6,20,53,74,26,68,62,2,70,79,16,93,60,87,5,88,17,37,52,27,95,67,72,30,90,46,66,0,0,0,0,0,0,0,0,0
0,0,71,85,60,61,47,91,76,13,36,25,70,48,55,50,96,59,5,68,45,11,65,7,31,87,26,27,20,2,23,28,83,67,37,35,3,92,32,38,33,54,66,89,84,97,72,49,51,40,15,0,0,0,0,0,0,0,0,0
0,0,14,75,52,60,8,38,19,85,93,35,70,33,45,13,3,100,56,72,55,65,82,30,78,97,10,94,69,74,99,68,66,21,91,9,62,6,16,25,36,50,31,28,24,4,29,58,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33,72,91,44,32,42,49,63,82,98,35,16,34,57,99,27,11,12,1,92,65,86,58,71,52,54,13,96,25,36,53,66,37,40,30,95,19,50,61,69,76,14,2,94,78,9,45,79,60,88,17,20,100,0,0,0,0,0
0,0,58,60,16,94,12,5,89,24,39,3,67,22,80,87,70,31,49,51,95,32,54,62,40,86,37,57,28,61,84,36,19,78,33,73,27,6,9,43,45,74,23,48,81,56,10,17,42,79,88,30,63,8,0,0,0,0,0,0
0,0,56,60,49,59,27,34,98,68,61,38,54,72,53,14,77,57,67,37,78,69,20,43,9,21,50,39,31,76,2,95,85,86,48,4,79,24,82,28,91,92,58,83,22,44,66,32,62,80,84,97,0,0,0,0,0,0,0,0
0,0,12,70,81,63,75,28,90,16,34,55,43,10,100,82,4,96,85,15,48,14,49,53,87,72,39,7,42,31,73,52,86,99,40,71,98,65,27,60,38,50,83,97,74,32,33,76,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15,45,31,63,12,50,35,96,82,36,99,10,93,88,13,39,69,97,29,46,42,47,23,25,8,32,18,72,74,79,41,54,49,28,59,24,38,92,77,66,14,37,100,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,97,40,55,19,94,31,85,66,37,30,32,64,44,88,82,34,73,58,23,42,29,72,92,53,8,3,91,71,100,65,33,68,11,1,38,18,7,56,12,59,2,81,75,49,35,21,41,74,20,93,48,46,78,0,0,0,0
0,0,62,64,56,86,10,71,87,39,88,9,61,55,11,74,4,99,66,32,53,82,79,77,29,8,46,98,12,25,36,49,2,76,84,13,22,81,63,26,48,31,73,20,17,68,80,65,42,92,85,44,21,0,0,0,0,0,0,0
0,0,10,5,7,70,78,42,87,41,43,46,9,66,33,75,3,73,35,1,12,59,54,40,62,91,38,13,4,50,83,37,85,51,74,48,19,97,6,30,34,80,56,8,53,25,58,16,47,23,64,96,52,76,0,0,0,0,0,0
0,0,47,83,78,1,44,28,68,82,13,76,30,91,57,85,8,38,69,50,33,93,49,27,92,45,86,31,18,51,59,71,70,12,67,37,80,11,17,72,94,99,54,21,75,7,87,19,55,0,0,0,0,0,0,0,0,0,0,0
0,0,31,23,75,55,98,82,64,67,5,52,41,12,79,42,77,48,80,4,87,93,9,11,92,99,96,19,66,95,100,35,27,60,32,24,14,7,53,26,62,83,81,2,21,29,37,78,13,0,0,0,0,0,0,0,0,0,0,0
0,0,38,26,34,99,85,63,68,83,22,80,42,97,45,67,75,48,23,18,2,79,51,93,86,4,47,69,53,62,35,59,44,15,52,60,76,82,1,96,50,16,70,78,92,13,88,31,46,98,14,41,6,95,0,0,0,0,0,0
0,0,8,96,9,60,42,73,47,95,91,4,85,80,56,52,63,45,89,98,84,26,6,83,65,34,93,70,30,67,11,43,90,23,94,5,92,81,36,77,72,14,58,41,37,88,71,49,66,39,0,0,0,0,0,0,0,0,0,0
0,0,23,73,100,80,7,45,82,43,94,15,87,86,11,9,56,50,95,99,61,25,22,48,65,51,3,19,37,58,57,42,54,66,98,20,52,53,1,29,46,8,17,10,14,27,84,90,0,0,0,0,0,0,0,0,0,0,0,0
0,0,44,83,62,64,19,28,24,21,43,5,98,57,94,80,29,30,67,36,81,60,84,97,90,10,51,47,38,93,91,33,86,50,70,18,75,11,46,48,37,96,68,17,6,76,26,58,7,99,22,65,0,0,0,0,0,0,0,0
0,0,28,61,29,79,4,92,36,37,39,3,35,95,32,73,96,40,24,10,48,5,6,52,80,87,9,16,81,50,43,44,14,64,25,53,66,12,18,46,26,45,100,72,74,85,93,65,59,0,0,0,0,0,0,0,0,0,0,0
0,0,78,94,51,8,1,17,22,28,16,74,14,29,25,38,71,4,13,44,67,70,85,72,9,96,11,18,73,87,23,26,15,34,90,57,6,97,89,77,76,45,83,7,33,82,58,27,2,0,0,0,0,0,0,0,0,0,0,0
0,0,14,41,63,91,11,35,74,50,60,32,49,73,16,51,48,44,4,40,80,75,54,82,22,84,67,58,20,45,61,2,72,8,89,87,36,15,28,98,7,94,71,21,59,34,95,55,68,69,25,56,0,0,0,0,0,0,0,0
0,0,73,17,53,80,86,84,100,56,94,16,41,54,91,47,3,76,65,43,44,39,69,40,7,14,93,61,45,71,18,13,20,83,15,33,55,19,70,37,32,74,89,5,92,68,29,77,96,66,0,0,0,0,0,0,0,0,0,0
0,0,25,81,60,19,58,100,56,23,87,27,7,54,12,15,51,64,16,88,62,33,20,37,26,9,99,78,2,69,73,82,17,86,79,21,72,24,95,93,48,98,59,57,63,96,43,4,29,76,38,14,68,91,67,0,0,0,0,0
0,0,56,68,13,64,93,4,27,40,70,92,86,61,58,2,22,99,91,75,50,26,37,34,65,53,1,62,10,76,95,57,36,28,21,38,83,82,84,67,54,85,6,98,78,81,43,52,32,71,97,0,0,0,0,0,0,0,0,0
0,0,94,93,64,27,92,66,82,9,97,74,85,32,31,18,71,34,13,57,72,33,91,30,6,5,98,80,43,83,8,24,86,56,36,68,14,50,10,62,19,84,12,95,17,16,44,79,61,51,76,49,89,53,0,0,0,0,0,0
0,0,3,37,68,79,38,23,90,57,65,64,27,98,85,44,82,40,52,34,12,13,7,22,30,33,55,66,51,11,69,70,2,76,60,48,36,29,41,97,87,59,31,61,50,25,4,63,0,0,0,0,0,0,0,0,0,0,0,0
0,0,59,100,86,40,85,77,56,37,36,18,25,68,94,63,30,91,13,54,45,60,6,2,98,93,32,99,11,52,83,78,57,38,20,61,41,92,9,58,14,16,3,69,35,82,51,44,67,95,0,0,0,0,0,0,0,0,0,0
0,0,30,28,21,24,7,82,9,41,2,55,6,58,18,72,45,43,81,48,1,36,37,94,61,92,17,75,96,88,12,38,73,70,51,71,69,26,47,80,83,95,100,98,56,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,56,6,65,9,99,32,17,27,100,38,19,39,22,18,11,73,1,66,23,95,42,47,82,76,77,12,49,51,48,57,62,46,97,5,4,70,43,16,67,53,3,71,40,86,41,92,30,35,7,10,0,0,0,0,0,0,0,0
0,0,52,90,51,11,21,57,59,63,98,10,14,50,42,33,56,58,75,71,55,78,37,88,24,70,95,23,61,48,96,29,5,92,31,19,25,82,35,100,54,7,77,22,32,45,27,86,76,80,13,0,0,0,0,0,0,0,0,0
0,0,22,29,73,57,86,84,31,96,39,76,91,61,68,19,46,1,20,59,26,97,88,51,72,95,93,40,90,45,48,83,5,99,82,78,49,64,25,55,79,53,56,6,33,17,52,74,14,81,2,36,0,0,0,0,0,0,0,0
0,0,28,99,49,21,46,18,95,90,77,80,81,24,54,31,10,5,93,11,59,32,12,78,15,60,76,91,47,14,66,19,68,20,41,45,71,70,6,38,85,39,8,40,62,97,98,2,92,52,16,94,1,0,0,0,0,0,0,0
0,0,37,81,41,98,24,13,32,39,92,45,58,11,60,21,5,89,47,93,53,52,4,63,87,12,10,3,15,7,76,57,68,46,62,64,33,66,48,61,26,67,36,85,80,91,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75,24,29,30,28,42,67,45,68,97,71,18,53,61,66,91,76,6,23,56,39,80,11,3,82,12,41,43,33,98,27,99,1,44,93,72,48,13,84,64,52,88,21,70,17,51,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82,17,9,12,92,30,77,4,44,2,43,35,31,62,69,65,93,19,14,63,75,28,26,29,47,70,3,7,96,87,8,27,98,100,57,84,5,39,81,18,68,76,51,71,86,6,55,85,0,0,0,0,0,0,0,0,0,0
0,0,52,33,28,75,21,34,51,17,69,53,72,80,74,49,41,97,88,91,32,23,60,16,15,50,6,42,25,61,57,84,43,54,18,10,56,73,24,92,63,5,87,71,11,59,35,58,19,0,0,0,0,0,0,0,0,0,0,0
0,0,100,42,8,4,83,66,7,62,20,56,58,14,65,46,70,92,98,11,67,95,90,74,94,91,28,85,82,32,1,50,34,39,57,22,61,10,80,36,76,19,71,23,6,97,40,24,31,54,53,37,9,18,16,86,0,0,0,0
0,0,33,7,52,31,73,48,65,24,53,98,99,55,81,71,61,28,66,68,8,17,69,15,96,30,3,45,40,74,36,75,39,20,85,32,95,91,27,14,42,38,51,83,58,57,29,82,0,0,0,0,0,0,0,0,0,0,0,0
